Name,Genome,contig,Start,End,Source,Note,familyID
heterodermia.sp..1_tyr3905,heterodermia.sp..1,heterodermia.sp..1_1058,6877,7635,Newly-annotated lichen genomes,,
heterodermia.obscurata.1_tyr1259,heterodermia.obscurata.1,heterodermia.obscurata.1_7,88773,89986,Newly-annotated lichen genomes,,
loekoesia.sp..1_tyr2499,loekoesia.sp..1,loekoesia.sp..1_693,2872,5053,Newly-annotated lichen genomes,,
ionaspis.lacustris.1_tyr2819,ionaspis.lacustris.1,ionaspis.lacustris.1_1050,2270,3533,Newly-annotated lichen genomes,,
fusfra1_tyr5556,,,,,Gluck-Thaler and Vogan (2024),,clade03
pertusaria.plittiana.1_tyr3414,pertusaria.plittiana.1,pertusaria.plittiana.1_150,21844,22892,Newly-annotated lichen genomes,,
fusfus16_tyr5625,,,,,Gluck-Thaler and Vogan (2024),,clade03
fusfus29_tyr5704,,,,,Gluck-Thaler and Vogan (2024),,clade03
fusfus30_tyr5713,,,,,Gluck-Thaler and Vogan (2024),,clade03
ilydes1_KAH6980527.1,,,,,Gluck-Thaler and Vogan (2024),,clade03
fusvan1_EEU46504.1,,,,,Gluck-Thaler and Vogan (2024),,clade03
fusfus39_tyr5764,,,,,Gluck-Thaler and Vogan (2024),,clade03
micbol1_176150,,,,,Gluck-Thaler and Vogan (2024),,clade03
phicur1_TPX13777.1,,,,,Gluck-Thaler and Vogan (2024),,clade03
elsfaw1_KAF4547791.1,,,,,Gluck-Thaler and Vogan (2024),,clade03
lecanorales.sp..2_tyr529,lecanorales.sp..2,lecanorales.sp..2_673,6406,7370,Newly-annotated lichen genomes,,
lecanorales.sp..2_tyr2350,lecanorales.sp..2,lecanorales.sp..2_211,1449,2572,Newly-annotated lichen genomes,,
zwackhia.viridis.1_tyr2925,zwackhia.viridis.1,zwackhia.viridis.1_162,18091,18891,Newly-annotated lichen genomes,,
pyrter2_CAA9956742.1,,,,,Gluck-Thaler and Vogan (2024),,clade03
pyrter3_EFQ88401.1,,,,,Gluck-Thaler and Vogan (2024),,clade03
mellar1_EGG09125.1,,,,,Gluck-Thaler and Vogan (2024),,clade03
caloplaca.sp..1_tyr2181,caloplaca.sp..1,caloplaca.sp..1_5,225313,227552,Newly-annotated lichen genomes,,
dendriscocaulon.intricatulum.1_tyr934,dendriscocaulon.intricatulum.1,dendriscocaulon.intricatulum.1_1241,98,871,Newly-annotated lichen genomes,,
moelib1_tyr8263,,,,,Gluck-Thaler and Vogan (2024),,fam09
tolinf1_199956,,,,,Gluck-Thaler and Vogan (2024),,clade01
pseudocyphellaria.aurata.1_tyr2535,pseudocyphellaria.aurata.1,pseudocyphellaria.aurata.1_40,81187,82048,Newly-annotated lichen genomes,,
porpidia.subsimplex.1_tyr3915,porpidia.subsimplex.1,porpidia.subsimplex.1_609,3429,5640,Newly-annotated lichen genomes,,
sticta.canariensis.1_tyr1454,sticta.canariensis.1,sticta.canariensis.1_90,3162,5195,Newly-annotated lichen genomes,,
treper1_499963_134336,,,,,Gluck-Thaler and Vogan (2024),,n.d.
phlbre1_15608,,,,,Gluck-Thaler and Vogan (2024),,fam09
volvol2_KAF8645791.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
acanthothecis.fontana.1_tyr3737,acanthothecis.fontana.1,acanthothecis.fontana.1_887,1470,2306,Newly-annotated lichen genomes,,
punctelia.appalachensis.1_tyr3058,punctelia.appalachensis.1,punctelia.appalachensis.1_1227,1590,3664,Newly-annotated lichen genomes,,
kredeu2_498028,,,,,Gluck-Thaler and Vogan (2024),,fam09
porpidia.subsimplex.1_tyr3802,porpidia.subsimplex.1,porpidia.subsimplex.1_1297,4877,7111,Newly-annotated lichen genomes,,
tulsp.13_KAG8978541.1_KAG8978542.1,,,,,Gluck-Thaler and Vogan (2024),,n.d.
annsty1_339604_401957,,,,,Gluck-Thaler and Vogan (2024),,n.d.
kredeu2_220161_512558,,,,,Gluck-Thaler and Vogan (2024),,n.d.
nemser2_436945,,,,,Gluck-Thaler and Vogan (2024),,fam09
annsty1_404214,,,,,Gluck-Thaler and Vogan (2024),,fam09
hyptru1_435293,,,,,Gluck-Thaler and Vogan (2024),,fam09
annsty1_427123,,,,,Gluck-Thaler and Vogan (2024),,fam09
monsp.3_tyr8334,,,,,Gluck-Thaler and Vogan (2024),,fam09
monsp.6_tyr8358,,,,,Gluck-Thaler and Vogan (2024),,fam09
astsub1_437548,,,,,Gluck-Thaler and Vogan (2024),,fam09
astsub1_465646,,,,,Gluck-Thaler and Vogan (2024),,fam09
xylsp.5_451751,,,,,Gluck-Thaler and Vogan (2024),,fam09
xylsp.4_304735,,,,,Gluck-Thaler and Vogan (2024),,fam09
truang1_533773,,,,,Gluck-Thaler and Vogan (2024),,fam09
tolpar1_tyr10469,,,,,Gluck-Thaler and Vogan (2024),,fam09
chaglo1_159177,,,,,Gluck-Thaler and Vogan (2024),,fam09
chasp.2_300927,,,,,Gluck-Thaler and Vogan (2024),,fam09
stalon1_KAG7293987.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
flavoplaca.austrocitrina.1_tyr1793,flavoplaca.austrocitrina.1,flavoplaca.austrocitrina.1_9429,217,1263,Newly-annotated lichen genomes,,
cladophialophora.sp..2_tyr2183,cladophialophora.sp..2,cladophialophora.sp..2_9,4668127,4671427,Newly-annotated lichen genomes,,
lopnuc1_601207,,,,,Gluck-Thaler and Vogan (2024),,fam09
zoprhi1_KAF2186083.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
lacwil1_tyr7764,,,,,Gluck-Thaler and Vogan (2024),,fam09
xylbam1_657765,,,,,Gluck-Thaler and Vogan (2024),,fam09
erebil1_455447,,,,,Gluck-Thaler and Vogan (2024),,fam09
helsp.4_KAE8441012.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
lepsp.1_603043_720900_734108,,,,,Gluck-Thaler and Vogan (2024),,n.d.
kuettlingeria.erythrocarpa.1_tyr2630,kuettlingeria.erythrocarpa.1,kuettlingeria.erythrocarpa.1_182,3750,4667,Newly-annotated lichen genomes,,
pannaria.tavaresii.1_tyr3625,pannaria.tavaresii.1,pannaria.tavaresii.1_1403,2615,3842,Newly-annotated lichen genomes,,
fissurina.insidiosa.1_tyr3001,fissurina.insidiosa.1,fissurina.insidiosa.1_288,13399,15115,Newly-annotated lichen genomes,,
sticta.canariensis.1_tyr3468,sticta.canariensis.1,sticta.canariensis.1_2913,13925,16099,Newly-annotated lichen genomes,,
lining1_125901_125887,,,,,Gluck-Thaler and Vogan (2024),,n.d.
polfus1_16250,,,,,Gluck-Thaler and Vogan (2024),,fam09
Starship-1_Foxy_Fol4287-Captain,,,,,Gluck-Thaler and Vogan (2024),,fam09
fussp.4_KAF9770092.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
fusxyl9_tyr7051,,,,,Gluck-Thaler and Vogan (2024),,fam09
fusfus45_tyr5795,,,,,Gluck-Thaler and Vogan (2024),,fam09
fusdom1_tyr5472,,,,,Gluck-Thaler and Vogan (2024),,fam09
fusfus31_tyr5727,,,,,Gluck-Thaler and Vogan (2024),,fam09
fusfus39_tyr5763,,,,,Gluck-Thaler and Vogan (2024),,fam09
fusill1_tyr5996,,,,,Gluck-Thaler and Vogan (2024),,fam09
neodit1_1586,,,,,Gluck-Thaler and Vogan (2024),,fam09
fuspen1_tyr6438,,,,,Gluck-Thaler and Vogan (2024),,fam09
cyloli1_548470,,,,,Gluck-Thaler and Vogan (2024),,fam09
dacest1_612184,,,,,Gluck-Thaler and Vogan (2024),,fam09
fusbeo1_KAF4342966.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
fusxyr1_tyr7062,,,,,Gluck-Thaler and Vogan (2024),,fam09
fuscon1_tyr5412,,,,,Gluck-Thaler and Vogan (2024),,fam09
fussp.6_tyr6673,,,,,Gluck-Thaler and Vogan (2024),,fam09
neodit1_181,,,,,Gluck-Thaler and Vogan (2024),,fam09
fusman2_tyr6057,,,,,Gluck-Thaler and Vogan (2024),,fam09
fusnem1_tyr6103,,,,,Gluck-Thaler and Vogan (2024),,fam09
fusnem1_tyr6106,,,,,Gluck-Thaler and Vogan (2024),,fam09
geomor1_KAF4119892.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
pocchl2_RZR69165.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
hirmin1_9210,,,,,Gluck-Thaler and Vogan (2024),,fam09
Starship-1_Tasp-Captain,,,,,Gluck-Thaler and Vogan (2024),,fam09
triasp2_43980,,,,,Gluck-Thaler and Vogan (2024),,fam09
triatr4_tyr10505,,,,,Gluck-Thaler and Vogan (2024),,fam09
beabas2_KGQ02280.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
isafum1_tyr7678,,,,,Gluck-Thaler and Vogan (2024),,fam09
leclec1_10286,,,,,Gluck-Thaler and Vogan (2024),,fam09
pocchl2_RZR70293.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
colfru1_KAE9565890.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
colsub1_6891,,,,,Gluck-Thaler and Vogan (2024),,fam09
colsal1_941573,,,,,Gluck-Thaler and Vogan (2024),,fam09
coltri1_tyr4417,,,,,Gluck-Thaler and Vogan (2024),,fam09
colvin1_tyr4425,,,,,Gluck-Thaler and Vogan (2024),,fam09
coltof2_1585,,,,,Gluck-Thaler and Vogan (2024),,fam09
diabat1_KAG8162722.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
hypsp.2_326193_642931,,,,,Gluck-Thaler and Vogan (2024),,n.d.
xylsp.19_30440,,,,,Gluck-Thaler and Vogan (2024),,fam09
mictri1_388981,,,,,Gluck-Thaler and Vogan (2024),,fam09
verdah3_tyr10695,,,,,Gluck-Thaler and Vogan (2024),,fam09
verlon1_1636,,,,,Gluck-Thaler and Vogan (2024),,fam09
Starship-2_Pans-Captain,,,,,Gluck-Thaler and Vogan (2024),,fam09
podans1_209680,,,,,Gluck-Thaler and Vogan (2024),,fam09
podcom1_tyr9195,,,,,Gluck-Thaler and Vogan (2024),,fam09
chasp.2_354242,,,,,Gluck-Thaler and Vogan (2024),,fam09
micbol1_140131,,,,,Gluck-Thaler and Vogan (2024),,fam09
mictri1_436685,,,,,Gluck-Thaler and Vogan (2024),,fam09
xylarb1_416827,,,,,Gluck-Thaler and Vogan (2024),,fam09
xylarb1_485319,,,,,Gluck-Thaler and Vogan (2024),,fam09
truang1_417612,,,,,Gluck-Thaler and Vogan (2024),,fam09
crypar1_KAF3763129.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
diacit1_KAG6368733.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
valmal3_664,,,,,Gluck-Thaler and Vogan (2024),,fam09
diahel1_9225,,,,,Gluck-Thaler and Vogan (2024),,fam09
podcom1_tyr9196,,,,,Gluck-Thaler and Vogan (2024),,fam09
neodit1_6628,,,,,Gluck-Thaler and Vogan (2024),,fam09
pyrgri1_TLD03770.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
pyrory4_ELQ69711.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
pyrsp.2_TLD25447.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
pyrgri1_TLD05862.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
pyrory2_QBZ54310.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
sorsp.1_KAH7633559.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
sorsp.1_KAH7633844.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
colasi1_KAF0330480.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
colsid1_tyr4377,,,,,Gluck-Thaler and Vogan (2024),,fam09
colsid1_tyr4379,,,,,Gluck-Thaler and Vogan (2024),,fam09
colplu1_KAF6806911.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
colplu1_KAF6808160.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
colplu1_KAF6821138.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
erebil1_510855,,,,,Gluck-Thaler and Vogan (2024),,fam09
crypar1_tyr4503,,,,,Gluck-Thaler and Vogan (2024),,fam09
diacit1_KAG6354864.1,,,,,Gluck-Thaler and Vogan (2024),,fam09
choven1_1052954,,,,,Gluck-Thaler and Vogan (2024),,fam08
lecanoromycetidae.sp..1_tyr127,lecanoromycetidae.sp..1,lecanoromycetidae.sp..1_36,39702,41948,Newly-annotated lichen genomes,,
dibaeis.baeomyces.1_tyr557,dibaeis.baeomyces.1,dibaeis.baeomyces.1_72,95330,96572,Newly-annotated lichen genomes,,
umbilicaria.phaea.2_tyr434,umbilicaria.phaea.2,umbilicaria.phaea.2_12,274222,275333,Newly-annotated lichen genomes,,
ascsar1_3734,,,,,Gluck-Thaler and Vogan (2024),,clade03
icmadophila.ericetorum.1_tyr3161,icmadophila.ericetorum.1,icmadophila.ericetorum.1_712,83545,85894,Newly-annotated lichen genomes,,
icmadophila.ericetorum.2_tyr1798,icmadophila.ericetorum.2,icmadophila.ericetorum.2_4821,306,1373,Newly-annotated lichen genomes,,
emepas2_OJD15817.1_OJD15818.1,,,,,Gluck-Thaler and Vogan (2024),,n.d.
teratosphaeriaceae.sp..1_tyr1571,teratosphaeriaceae.sp..1,teratosphaeriaceae.sp..1_24,934436,935296,Newly-annotated lichen genomes,,
baupan1_EMC98256.1,,,,,Gluck-Thaler and Vogan (2024),,clade03
altgai1_tyr157,,,,,Gluck-Thaler and Vogan (2024),,clade03
altsol2_tyr198,,,,,Gluck-Thaler and Vogan (2024),,clade03
stasp.1_382781,,,,,Gluck-Thaler and Vogan (2024),,clade03
parnod1_QRC96480.1,,,,,Gluck-Thaler and Vogan (2024),,clade03
arthoniomycete.sp..1_tyr168,arthoniomycete.sp..1,arthoniomycete.sp..1_5,113697,114569,Newly-annotated lichen genomes,,
aurpul6_KEQ79301.1,,,,,Gluck-Thaler and Vogan (2024),,clade03
hyspul1_112804,,,,,Gluck-Thaler and Vogan (2024),,clade03
zymtri3_SMQ45618.1,,,,,Gluck-Thaler and Vogan (2024),,clade03
zymtri4_SMY26934.1,,,,,Gluck-Thaler and Vogan (2024),,clade03
cyanodermella.asteris.1_tyr3589,cyanodermella.asteris.1,cyanodermella.asteris.1_29,1025004,1025804,Newly-annotated lichen genomes,,
aurpul2_36615,,,,,Gluck-Thaler and Vogan (2024),,clade03
leprocaulon.nicholsiae.1_tyr3158,leprocaulon.nicholsiae.1,leprocaulon.nicholsiae.1_435,11191,12073,Newly-annotated lichen genomes,,
mictri1_387286,,,,,Gluck-Thaler and Vogan (2024),,clade03
consp.1_1239454,,,,,Gluck-Thaler and Vogan (2024),,clade03
fusbux1_tyr5352,,,,,Gluck-Thaler and Vogan (2024),,clade03
fustha1_tyr6742,,,,,Gluck-Thaler and Vogan (2024),,clade03
ptychographa.xylographoides.1_tyr1363,ptychographa.xylographoides.1,ptychographa.xylographoides.1_110,2048,3243,Newly-annotated lichen genomes,,
colcam1_KAH0438924.1,,,,,Gluck-Thaler and Vogan (2024),,clade03
colglo1_5357,,,,,Gluck-Thaler and Vogan (2024),,clade03
xylsp.8_760567,,,,,Gluck-Thaler and Vogan (2024),,clade03
colsia5_tyr4375,,,,,Gluck-Thaler and Vogan (2024),,clade03
fuspen1_tyr6433,,,,,Gluck-Thaler and Vogan (2024),,clade03
pertusaria.plittiana.1_tyr1285,pertusaria.plittiana.1,pertusaria.plittiana.1_2521,3226,4263,Newly-annotated lichen genomes,,
pertusaria.propinqua.1_tyr4079,pertusaria.propinqua.1,pertusaria.propinqua.1_1494,5756,6585,Newly-annotated lichen genomes,,
psesp.4_4572,,,,,Gluck-Thaler and Vogan (2024),,clade03
flavoplaca.limonia.1_tyr495,flavoplaca.limonia.1,flavoplaca.limonia.1_270,14324,15262,Newly-annotated lichen genomes,,
flavoplaca.limonia.1_tyr3663,flavoplaca.limonia.1,flavoplaca.limonia.1_287,13838,14650,Newly-annotated lichen genomes,,
lecanora.masana.1_tyr3081,lecanora.masana.1,lecanora.masana.1_16,47077,47763,Newly-annotated lichen genomes,,
pertusaria.obruta.1_tyr1248,pertusaria.obruta.1,pertusaria.obruta.1_876,4929,5567,Newly-annotated lichen genomes,,
cladonia.diversa.2_tyr1587,cladonia.diversa.2,cladonia.diversa.2_212,21139,22050,Newly-annotated lichen genomes,,
umbilicaria.phaea.3_tyr2049,umbilicaria.phaea.3,umbilicaria.phaea.3_3,973993,974937,Newly-annotated lichen genomes,,
exomes1_110667,,,,,Gluck-Thaler and Vogan (2024),,clade03
aurpul1_15872,,,,,Gluck-Thaler and Vogan (2024),,clade03
aursub2_KEQ98213.1,,,,,Gluck-Thaler and Vogan (2024),,clade03
psefij1_EME77334.1,,,,,Gluck-Thaler and Vogan (2024),,clade03
botdew1_KAF7921612.1,,,,,Gluck-Thaler and Vogan (2024),,clade03
racsp.1_tyr9894,,,,,Gluck-Thaler and Vogan (2024),,clade03
jimfla1_476449,,,,,Gluck-Thaler and Vogan (2024),,clade03
jimfla2_143193,,,,,Gluck-Thaler and Vogan (2024),,clade03
pertusaria.propinqua.1_tyr292,pertusaria.propinqua.1,pertusaria.propinqua.1_22,9254,11410,Newly-annotated lichen genomes,,
pertusaria.ostiolata.1_tyr2780,pertusaria.ostiolata.1,pertusaria.ostiolata.1_524,9869,11039,Newly-annotated lichen genomes,,
pertusaria.epixantha.1_tyr2831,pertusaria.epixantha.1,pertusaria.epixantha.1_503,6873,8310,Newly-annotated lichen genomes,,
dibaeis.sorediata.1_tyr503,dibaeis.sorediata.1,dibaeis.sorediata.1_30,29116,29852,Newly-annotated lichen genomes,,
leucodermia.leucomelos.1_tyr1351,leucodermia.leucomelos.1,leucodermia.leucomelos.1_2039,2137,4369,Newly-annotated lichen genomes,,
heterodermia.sp..3_tyr1517,heterodermia.sp..3,heterodermia.sp..3_1361,36955,38175,Newly-annotated lichen genomes,,
physciaceae.sp..4_tyr3794,physciaceae.sp..4,physciaceae.sp..4_1249,34518,36501,Newly-annotated lichen genomes,,
vulpicida.juniperinus.1_tyr1524,vulpicida.juniperinus.1,vulpicida.juniperinus.1_24,121180,123803,Newly-annotated lichen genomes,,
ascsar1_7037,,,,,Gluck-Thaler and Vogan (2024),,fam11
chlaer1_TAQ83553.1,,,,,Gluck-Thaler and Vogan (2024),,fam11
cadsp.2_KAG4436364.1,,,,,Gluck-Thaler and Vogan (2024),,fam11
leosp.1_775379,,,,,Gluck-Thaler and Vogan (2024),,fam11
diacit1_KAG6354360.1,,,,,Gluck-Thaler and Vogan (2024),,fam11
elsamp1_316789,,,,,Gluck-Thaler and Vogan (2024),,fam11
spobra1_10745,,,,,Gluck-Thaler and Vogan (2024),,fam11
glaloz2_EHL01589.1,,,,,Gluck-Thaler and Vogan (2024),,fam11
lachya1_TVY26861.1,,,,,Gluck-Thaler and Vogan (2024),,fam11
umbilicaria.americana.1_tyr1621,umbilicaria.americana.1,umbilicaria.americana.1_21,5667,8425,Newly-annotated lichen genomes,,
psesp.14_KFY24906.1,,,,,Gluck-Thaler and Vogan (2024),,fam11
leosp.1_718556,,,,,Gluck-Thaler and Vogan (2024),,fam11
umbilicaria.freyi.3_tyr456,umbilicaria.freyi.3,umbilicaria.freyi.3_13,527127,528207,Newly-annotated lichen genomes,,
umbilicaria.crustulosa.2_tyr632,umbilicaria.crustulosa.2,umbilicaria.crustulosa.2_10,852327,854576,Newly-annotated lichen genomes,,
umbilicaria.crustulosa.3_tyr1110,umbilicaria.crustulosa.3,umbilicaria.crustulosa.3_12,821804,822688,Newly-annotated lichen genomes,,
umbilicaria.vellea.1_tyr1419,umbilicaria.vellea.1,umbilicaria.vellea.1_128,1841,2777,Newly-annotated lichen genomes,,
umbilicaria.phaea.1_tyr3806,umbilicaria.phaea.1,umbilicaria.phaea.1_20,529491,530626,Newly-annotated lichen genomes,,
baeomycetales.sp..2_tyr423,baeomycetales.sp..2,baeomycetales.sp..2_40,148,2639,Newly-annotated lichen genomes,,
conlig1_643740,,,,,Gluck-Thaler and Vogan (2024),,fam11
cytleu1_ROW05950.1,,,,,Gluck-Thaler and Vogan (2024),,fam11
melbic1_394156,,,,,Gluck-Thaler and Vogan (2024),,fam11
oidmai1_53117,,,,,Gluck-Thaler and Vogan (2024),,fam11
psesp.13_KFX99979.1,,,,,Gluck-Thaler and Vogan (2024),,clade03
usnea.ceratina.1_tyr3457,usnea.ceratina.1,usnea.ceratina.1_1245,237,1664,Newly-annotated lichen genomes,,
usnea.florida.1_tyr2354,usnea.florida.1,usnea.florida.1_19,662503,665406,Newly-annotated lichen genomes,,
aspicilia.laevata.1_tyr1038,aspicilia.laevata.1,aspicilia.laevata.1_129,9223,10248,Newly-annotated lichen genomes,,
baeomycetales.sp..4_tyr1237,baeomycetales.sp..4,baeomycetales.sp..4_354,3893,11015,Newly-annotated lichen genomes,,
xylographa.parallela.1_tyr3961,xylographa.parallela.1,xylographa.parallela.1_1,68438,71585,Newly-annotated lichen genomes,,
chlaer1_TAQ85415.1,,,,,Gluck-Thaler and Vogan (2024),,fam11
rhyagr1_1870_1869,,,,,Gluck-Thaler and Vogan (2024),,n.d.
lacari1_TVY14354.1,,,,,Gluck-Thaler and Vogan (2024),,fam11
coccar1_81378,,,,,Gluck-Thaler and Vogan (2024),,fam11
dotsep1_32084,,,,,Gluck-Thaler and Vogan (2024),,fam11
neucra4_2977,,,,,Gluck-Thaler and Vogan (2024),,fam11
diaamp1_tyr4647,,,,,Gluck-Thaler and Vogan (2024),,fam11
fusnan1_tyr6095,,,,,Gluck-Thaler and Vogan (2024),,fam11
fustja1_KAF5616136.1,,,,,Gluck-Thaler and Vogan (2024),,fam11
fusxyl1_KAG5773589.1,,,,,Gluck-Thaler and Vogan (2024),,fam11
diabat1_KAG8161438.1,,,,,Gluck-Thaler and Vogan (2024),,fam11
psesp.4_703,,,,,Gluck-Thaler and Vogan (2024),,fam11
leprocaulon.nicholsiae.1_tyr3065,leprocaulon.nicholsiae.1,leprocaulon.nicholsiae.1_96,3486,4552,Newly-annotated lichen genomes,,
cladonia.furcata.1_tyr1068,cladonia.furcata.1,cladonia.furcata.1_1079,4268,5381,Newly-annotated lichen genomes,,
xylographa.bjoerkii.1_tyr1691,xylographa.bjoerkii.1,xylographa.bjoerkii.1_364,151655,152878,Newly-annotated lichen genomes,,
cergua1_330854,,,,,Gluck-Thaler and Vogan (2024),,clade03
crycur1_tyr4496,,,,,Gluck-Thaler and Vogan (2024),,clade03
amapse1_tyr227,,,,,Gluck-Thaler and Vogan (2024),,fam11
antflo1_EPQ28709.1,,,,,Gluck-Thaler and Vogan (2024),,fam11
jamsp.1_185530,,,,,Gluck-Thaler and Vogan (2024),,fam11
meimil1_154462,,,,,Gluck-Thaler and Vogan (2024),,fam11
pseflo1_6738,,,,,Gluck-Thaler and Vogan (2024),,fam11
viopal1_370908,,,,,Gluck-Thaler and Vogan (2024),,fam11
wilmik1_644492,,,,,Gluck-Thaler and Vogan (2024),,clade02
aursub3_EJD38325.1,,,,,Gluck-Thaler and Vogan (2024),,fam11
monsp.5_RYP50627.1_RYP50628.1,,,,,Gluck-Thaler and Vogan (2024),,n.d.
mycchl1_tyr8389,,,,,Gluck-Thaler and Vogan (2024),,fam11
CryptonF-1_RhMu,,,,,Gluck-Thaler and Vogan (2024),,
CryptonF-2_PS_1p,,,,,Gluck-Thaler and Vogan (2024),,
CryptonF-5_PI_1p,,,,,Gluck-Thaler and Vogan (2024),,
