Orthogroup	Xanthoria_parietina_SAMEA111342678	Xanthoria_calcicola_GTX0491
OG0001842	XANPAOZ2100_000655-T1	XANCAGTX0491_000661-T1
OG0001843	XANPAOZ2100_000652-T1	XANCAGTX0491_000664-T1
OG0001844	XANPAOZ2100_000651-T1	XANCAGTX0491_000665-T1
OG0001845	XANPAOZ2100_000650-T1	XANCAGTX0491_000666-T1
OG0001846	XANPAOZ2100_000649-T1	XANCAGTX0491_000667-T1
OG0001847	XANPAOZ2100_000648-T1	XANCAGTX0491_000669-T1
OG0001848	XANPAOZ2100_000647-T1	XANCAGTX0491_000671-T1
OG0001849	XANPAOZ2100_000646-T1	XANCAGTX0491_000672-T1
OG0001850	XANPAOZ2100_000645-T1	XANCAGTX0491_000673-T1
OG0001851	XANPAOZ2100_000644-T1	XANCAGTX0491_000674-T1
OG0001852	XANPAOZ2100_000642-T1	XANCAGTX0491_000676-T1
OG0001853	XANPAOZ2100_000641-T1	XANCAGTX0491_000677-T1
OG0001854	XANPAOZ2100_000640-T1	XANCAGTX0491_000678-T1
OG0001855	XANPAOZ2100_000639-T1	XANCAGTX0491_000679-T1
OG0001856	XANPAOZ2100_000638-T1	XANCAGTX0491_000680-T1
OG0001858	XANPAOZ2100_000631-T1	XANCAGTX0491_000687-T1
OG0001859	XANPAOZ2100_000630-T1	XANCAGTX0491_000688-T1
OG0001860	XANPAOZ2100_000629-T1	XANCAGTX0491_000689-T1
OG0001861	XANPAOZ2100_000628-T1	XANCAGTX0491_000690-T1
OG0001862	XANPAOZ2100_000626-T1	XANCAGTX0491_000692-T1
OG0001863	XANPAOZ2100_000625-T1	XANCAGTX0491_000693-T1
OG0001864	XANPAOZ2100_000624-T1	XANCAGTX0491_000695-T1
OG0001865	XANPAOZ2100_000623-T1	XANCAGTX0491_000696-T1
OG0001866	XANPAOZ2100_000622-T1	XANCAGTX0491_000697-T1
OG0001867	XANPAOZ2100_000621-T1	XANCAGTX0491_000698-T1
OG0001868	XANPAOZ2100_000620-T1	XANCAGTX0491_000699-T1
OG0001869	XANPAOZ2100_000619-T1	XANCAGTX0491_000700-T1
OG0001870	XANPAOZ2100_000618-T1	XANCAGTX0491_000701-T1
OG0001871	XANPAOZ2100_000616-T1	XANCAGTX0491_000703-T1
OG0001872	XANPAOZ2100_000615-T1	XANCAGTX0491_000705-T1
OG0001873	XANPAOZ2100_000614-T1	XANCAGTX0491_000706-T1
OG0001874	XANPAOZ2100_000612-T1	XANCAGTX0491_000708-T1
OG0001875	XANPAOZ2100_000611-T1	XANCAGTX0491_000709-T1
OG0001876	XANPAOZ2100_000610-T1	XANCAGTX0491_000710-T1
OG0001877	XANPAOZ2100_000608-T1	XANCAGTX0491_000712-T1
OG0001878	XANPAOZ2100_000605-T1	XANCAGTX0491_000714-T1
OG0001879	XANPAOZ2100_000604-T1	XANCAGTX0491_000715-T1
OG0001880	XANPAOZ2100_000603-T1	XANCAGTX0491_000716-T1
OG0001881	XANPAOZ2100_000602-T1	XANCAGTX0491_000718-T1
OG0001882	XANPAOZ2100_000599-T1	XANCAGTX0491_000721-T1
OG0001883	XANPAOZ2100_000598-T1	XANCAGTX0491_000722-T1
OG0001884	XANPAOZ2100_000597-T1	XANCAGTX0491_000723-T1
OG0001885	XANPAOZ2100_000596-T1	XANCAGTX0491_000724-T1
OG0001886	XANPAOZ2100_000595-T1	XANCAGTX0491_000725-T1
OG0001887	XANPAOZ2100_000594-T1	XANCAGTX0491_000726-T1
OG0001888	XANPAOZ2100_000593-T1	XANCAGTX0491_000728-T1
OG0001889	XANPAOZ2100_000591-T1	XANCAGTX0491_000730-T1
OG0001890	XANPAOZ2100_000590-T1	XANCAGTX0491_000731-T1
OG0001891	XANPAOZ2100_000589-T1	XANCAGTX0491_000733-T1
OG0001892	XANPAOZ2100_000588-T1	XANCAGTX0491_000734-T1
OG0001893	XANPAOZ2100_000587-T1	XANCAGTX0491_000735-T1
OG0001894	XANPAOZ2100_000586-T1	XANCAGTX0491_000736-T1
OG0001895	XANPAOZ2100_000585-T1	XANCAGTX0491_000737-T1
OG0001896	XANPAOZ2100_000584-T1	XANCAGTX0491_000738-T1
OG0001897	XANPAOZ2100_000583-T1	XANCAGTX0491_000739-T1
OG0001898	XANPAOZ2100_000581-T1	XANCAGTX0491_000741-T1
OG0001899	XANPAOZ2100_000579-T1	XANCAGTX0491_000743-T1
OG0001900	XANPAOZ2100_000578-T1	XANCAGTX0491_000744-T1
OG0001901	XANPAOZ2100_000577-T1	XANCAGTX0491_000745-T1
OG0001902	XANPAOZ2100_000576-T1	XANCAGTX0491_000747-T1
OG0001903	XANPAOZ2100_000575-T1	XANCAGTX0491_000748-T1
OG0001904	XANPAOZ2100_000574-T1	XANCAGTX0491_000749-T1
OG0001905	XANPAOZ2100_000571-T1	XANCAGTX0491_000753-T1
OG0001906	XANPAOZ2100_000569-T1	XANCAGTX0491_000755-T1
OG0001907	XANPAOZ2100_000568-T1	XANCAGTX0491_000756-T1
OG0001908	XANPAOZ2100_000567-T1	XANCAGTX0491_000757-T1
OG0001909	XANPAOZ2100_000566-T1	XANCAGTX0491_000758-T1
OG0001910	XANPAOZ2100_000565-T1	XANCAGTX0491_000759-T1
OG0001911	XANPAOZ2100_000564-T1	XANCAGTX0491_000761-T1
OG0001912	XANPAOZ2100_000562-T1	XANCAGTX0491_000764-T1
OG0001913	XANPAOZ2100_000561-T1	XANCAGTX0491_000765-T1
OG0001914	XANPAOZ2100_000560-T1	XANCAGTX0491_000766-T1
OG0001915	XANPAOZ2100_000559-T1	XANCAGTX0491_000768-T1
OG0001916	XANPAOZ2100_000558-T1	XANCAGTX0491_000769-T1
OG0001917	XANPAOZ2100_000557-T1	XANCAGTX0491_000770-T1
OG0001918	XANPAOZ2100_000555-T1	XANCAGTX0491_000773-T1
OG0001919	XANPAOZ2100_000551-T1	XANCAGTX0491_000775-T1
OG0001920	XANPAOZ2100_000550-T1	XANCAGTX0491_000776-T1
OG0001921	XANPAOZ2100_000549-T1	XANCAGTX0491_000778-T1
OG0001922	XANPAOZ2100_000548-T1	XANCAGTX0491_004173-T1, XANCAGTX0491_000779-T1
OG0001923	XANPAOZ2100_000546-T1	XANCAGTX0491_000782-T1
OG0001925	XANPAOZ2100_000544-T1	XANCAGTX0491_000786-T1
OG0001926	XANPAOZ2100_000543-T1	XANCAGTX0491_000787-T1
OG0001927	XANPAOZ2100_000541-T1	XANCAGTX0491_000789-T1
OG0001928	XANPAOZ2100_000539-T1	XANCAGTX0491_000791-T1
OG0001929	XANPAOZ2100_000538-T1	XANCAGTX0491_000792-T1
OG0001930	XANPAOZ2100_000536-T1	XANCAGTX0491_000794-T1
OG0001931	XANPAOZ2100_000534-T1	XANCAGTX0491_000796-T1
OG0001932	XANPAOZ2100_000530-T1	XANCAGTX0491_000800-T1
OG0001933	XANPAOZ2100_000528-T1	XANCAGTX0491_000802-T1
OG0001934	XANPAOZ2100_000525-T1	XANCAGTX0491_000806-T1
OG0001935	XANPAOZ2100_000524-T1	XANCAGTX0491_000807-T1
OG0001936	XANPAOZ2100_000523-T1	XANCAGTX0491_000808-T1
OG0001937	XANPAOZ2100_000522-T1	XANCAGTX0491_000809-T1
OG0001938	XANPAOZ2100_000521-T1	XANCAGTX0491_000810-T1
OG0001939	XANPAOZ2100_000520-T1	XANCAGTX0491_000811-T1
OG0001941	XANPAOZ2100_000519-T1	XANCAGTX0491_000813-T1
OG0001942	XANPAOZ2100_003786-T1, XANPAOZ2100_008412-T1, XANPAOZ2100_000516-T1	XANCAGTX0491_000816-T1
OG0001943	XANPAOZ2100_000515-T1	XANCAGTX0491_000817-T1
OG0001944	XANPAOZ2100_000512-T1	XANCAGTX0491_000820-T1
OG0001945	XANPAOZ2100_000511-T1	XANCAGTX0491_000821-T1
OG0001946	XANPAOZ2100_000510-T1	XANCAGTX0491_000822-T1
OG0001947	XANPAOZ2100_000508-T1	XANCAGTX0491_000824-T1
OG0001948	XANPAOZ2100_000507-T1	XANCAGTX0491_000825-T1
OG0001949	XANPAOZ2100_000504-T1	XANCAGTX0491_000828-T1
OG0001950	XANPAOZ2100_000502-T1	XANCAGTX0491_000832-T1
OG0001951	XANPAOZ2100_000501-T1	XANCAGTX0491_000833-T1
OG0001952	XANPAOZ2100_000499-T1	XANCAGTX0491_000835-T1
OG0001953	XANPAOZ2100_000498-T1	XANCAGTX0491_000836-T1
OG0001954	XANPAOZ2100_000497-T1	XANCAGTX0491_000837-T1
OG0001955	XANPAOZ2100_000496-T1	XANCAGTX0491_000838-T1
OG0001956	XANPAOZ2100_000495-T1	XANCAGTX0491_000841-T1
OG0001957	XANPAOZ2100_000493-T1	XANCAGTX0491_000842-T1
OG0001958	XANPAOZ2100_000492-T1	XANCAGTX0491_000843-T1
OG0001959	XANPAOZ2100_000490-T1	XANCAGTX0491_000845-T1
OG0001960	XANPAOZ2100_000489-T1	XANCAGTX0491_000846-T1
OG0001961	XANPAOZ2100_000488-T1	XANCAGTX0491_000847-T1
OG0001962	XANPAOZ2100_000487-T1	XANCAGTX0491_000848-T1
OG0001963	XANPAOZ2100_000486-T1	XANCAGTX0491_000849-T1
OG0001964	XANPAOZ2100_000485-T1	XANCAGTX0491_000850-T1
OG0001965	XANPAOZ2100_000484-T1	XANCAGTX0491_000851-T1
OG0001966	XANPAOZ2100_000483-T1	XANCAGTX0491_000852-T1
OG0001967	XANPAOZ2100_000482-T1	XANCAGTX0491_000853-T1
OG0001968	XANPAOZ2100_000481-T1	XANCAGTX0491_000854-T1
OG0001969	XANPAOZ2100_000480-T1	XANCAGTX0491_000856-T1
OG0001970	XANPAOZ2100_000478-T1	XANCAGTX0491_000859-T1
OG0001971	XANPAOZ2100_000477-T1	XANCAGTX0491_000860-T1
OG0001972	XANPAOZ2100_000476-T1	XANCAGTX0491_000861-T1
OG0001973	XANPAOZ2100_000475-T1	XANCAGTX0491_000863-T1
OG0001974	XANPAOZ2100_000474-T1	XANCAGTX0491_000864-T1
OG0001975	XANPAOZ2100_000473-T1	XANCAGTX0491_000865-T1
OG0001976	XANPAOZ2100_000472-T1	XANCAGTX0491_000866-T1
OG0001977	XANPAOZ2100_000471-T1	XANCAGTX0491_000867-T1
OG0001978	XANPAOZ2100_000466-T1	XANCAGTX0491_000871-T1
OG0001979	XANPAOZ2100_000465-T1	XANCAGTX0491_000872-T1
OG0001980	XANPAOZ2100_000464-T1	XANCAGTX0491_000873-T1
OG0001981	XANPAOZ2100_000463-T1	XANCAGTX0491_000874-T1
OG0001982	XANPAOZ2100_000462-T1	XANCAGTX0491_000875-T1
OG0001983	XANPAOZ2100_000461-T1	XANCAGTX0491_000876-T1
OG0001984	XANPAOZ2100_000460-T1	XANCAGTX0491_000877-T1
OG0001985	XANPAOZ2100_000459-T1	XANCAGTX0491_000878-T1
OG0001986	XANPAOZ2100_000458-T1	XANCAGTX0491_000879-T1
OG0001987	XANPAOZ2100_000457-T1	XANCAGTX0491_000881-T1
OG0001988	XANPAOZ2100_000455-T1	XANCAGTX0491_000883-T1
OG0001989	XANPAOZ2100_000454-T1	XANCAGTX0491_000884-T1
OG0001991	XANPAOZ2100_000453-T1	XANCAGTX0491_000886-T1
OG0001992	XANPAOZ2100_000452-T1	XANCAGTX0491_000887-T1
OG0001993	XANPAOZ2100_000451-T1	XANCAGTX0491_000888-T1
OG0001994	XANPAOZ2100_000450-T1	XANCAGTX0491_000889-T1
OG0001995	XANPAOZ2100_000449-T1	XANCAGTX0491_000890-T1
OG0001996	XANPAOZ2100_000448-T1	XANCAGTX0491_000891-T1
OG0001997	XANPAOZ2100_000447-T1	XANCAGTX0491_000892-T1
OG0001998	XANPAOZ2100_000446-T1	XANCAGTX0491_000893-T1
OG0001999	XANPAOZ2100_000445-T1	XANCAGTX0491_000894-T1
OG0002000	XANPAOZ2100_000444-T1	XANCAGTX0491_000895-T1
OG0002001	XANPAOZ2100_000443-T1	XANCAGTX0491_000896-T1
OG0002002	XANPAOZ2100_000442-T1	XANCAGTX0491_000897-T1
OG0002003	XANPAOZ2100_000441-T1	XANCAGTX0491_000898-T1
OG0002004	XANPAOZ2100_000440-T1	XANCAGTX0491_000899-T1
OG0002005	XANPAOZ2100_000439-T1	XANCAGTX0491_000900-T1
OG0002006	XANPAOZ2100_000437-T1	XANCAGTX0491_000901-T1
OG0002007	XANPAOZ2100_000436-T1	XANCAGTX0491_000902-T1
OG0002008	XANPAOZ2100_000435-T1	XANCAGTX0491_000903-T1
OG0002009	XANPAOZ2100_000434-T1	XANCAGTX0491_000905-T1
OG0002010	XANPAOZ2100_000433-T1	XANCAGTX0491_000906-T1
OG0002011	XANPAOZ2100_000432-T1	XANCAGTX0491_000908-T1
OG0002012	XANPAOZ2100_000431-T1	XANCAGTX0491_000909-T1
OG0002013	XANPAOZ2100_000430-T1	XANCAGTX0491_000910-T1
OG0002014	XANPAOZ2100_000429-T1	XANCAGTX0491_000911-T1
OG0002015	XANPAOZ2100_000428-T1	XANCAGTX0491_000912-T1
OG0002016	XANPAOZ2100_000427-T1	XANCAGTX0491_000913-T1
OG0002017	XANPAOZ2100_000426-T1	XANCAGTX0491_000914-T1
OG0002018	XANPAOZ2100_000425-T1	XANCAGTX0491_000915-T1
OG0002019	XANPAOZ2100_000424-T1	XANCAGTX0491_000916-T1
OG0002020	XANPAOZ2100_000423-T1	XANCAGTX0491_000917-T1
OG0002021	XANPAOZ2100_000421-T1	XANCAGTX0491_000920-T1
OG0002022	XANPAOZ2100_000419-T1	XANCAGTX0491_000923-T1
OG0002023	XANPAOZ2100_000418-T1	XANCAGTX0491_000924-T1
OG0002024	XANPAOZ2100_000417-T1	XANCAGTX0491_000925-T1
OG0002025	XANPAOZ2100_000416-T1	XANCAGTX0491_000926-T1
OG0002026	XANPAOZ2100_000415-T1	XANCAGTX0491_000928-T1
OG0002027	XANPAOZ2100_000414-T1	XANCAGTX0491_000929-T1
OG0002028	XANPAOZ2100_000413-T1	XANCAGTX0491_000930-T1
OG0002029	XANPAOZ2100_000410-T1	XANCAGTX0491_000933-T1
OG0002030	XANPAOZ2100_000408-T1	XANCAGTX0491_000935-T1
OG0002031	XANPAOZ2100_000406-T1	XANCAGTX0491_000937-T1
OG0002032	XANPAOZ2100_000403-T1	XANCAGTX0491_000940-T1
OG0002033	XANPAOZ2100_000402-T1	XANCAGTX0491_000941-T1
OG0002034	XANPAOZ2100_000401-T1	XANCAGTX0491_000942-T1
OG0002035	XANPAOZ2100_000400-T1	XANCAGTX0491_000943-T1
OG0002036	XANPAOZ2100_000398-T1	XANCAGTX0491_000945-T1
OG0002037	XANPAOZ2100_000397-T1	XANCAGTX0491_000946-T1
OG0002038	XANPAOZ2100_000396-T1	XANCAGTX0491_000947-T1
OG0002039	XANPAOZ2100_000395-T1	XANCAGTX0491_000948-T1
OG0002040	XANPAOZ2100_000394-T1	XANCAGTX0491_000949-T1
OG0002041	XANPAOZ2100_000392-T1	XANCAGTX0491_000951-T1
OG0002042	XANPAOZ2100_000391-T1	XANCAGTX0491_000953-T1
OG0002043	XANPAOZ2100_000390-T1	XANCAGTX0491_000955-T1
OG0002044	XANPAOZ2100_000388-T1	XANCAGTX0491_000957-T1
OG0002045	XANPAOZ2100_000387-T1	XANCAGTX0491_000958-T1
OG0002046	XANPAOZ2100_000386-T1	XANCAGTX0491_000959-T1
OG0002047	XANPAOZ2100_000385-T1	XANCAGTX0491_000960-T1
OG0002048	XANPAOZ2100_000384-T1	XANCAGTX0491_000961-T1
OG0002049	XANPAOZ2100_000383-T1	XANCAGTX0491_000962-T1
OG0002050	XANPAOZ2100_000382-T1	XANCAGTX0491_000963-T1
OG0002051	XANPAOZ2100_000381-T1	XANCAGTX0491_000964-T1
OG0002052	XANPAOZ2100_000380-T1	XANCAGTX0491_000965-T1
OG0002053	XANPAOZ2100_000378-T1	XANCAGTX0491_000967-T1
OG0002054	XANPAOZ2100_000377-T1	XANCAGTX0491_000968-T1
OG0002055	XANPAOZ2100_000376-T1	XANCAGTX0491_000969-T1
OG0002056	XANPAOZ2100_000375-T1	XANCAGTX0491_000970-T1
OG0002057	XANPAOZ2100_000373-T1	XANCAGTX0491_000972-T1
OG0002058	XANPAOZ2100_000372-T1	XANCAGTX0491_000973-T1
OG0002059	XANPAOZ2100_000370-T1	XANCAGTX0491_000975-T1
OG0002060	XANPAOZ2100_000369-T1	XANCAGTX0491_000976-T1
OG0002061	XANPAOZ2100_000367-T1	XANCAGTX0491_000978-T1
OG0002062	XANPAOZ2100_000365-T1	XANCAGTX0491_000980-T1
OG0002063	XANPAOZ2100_000364-T1	XANCAGTX0491_000981-T1
OG0002064	XANPAOZ2100_000363-T1	XANCAGTX0491_000983-T1
OG0002065	XANPAOZ2100_000362-T1	XANCAGTX0491_000984-T1
OG0002066	XANPAOZ2100_000359-T1	XANCAGTX0491_000990-T1
OG0002067	XANPAOZ2100_000358-T1	XANCAGTX0491_000991-T1
OG0002068	XANPAOZ2100_000357-T1	XANCAGTX0491_000992-T1
OG0002069	XANPAOZ2100_000356-T1	XANCAGTX0491_000993-T1
OG0002070	XANPAOZ2100_000355-T1	XANCAGTX0491_000994-T1
OG0002071	XANPAOZ2100_000354-T1	XANCAGTX0491_000995-T1
OG0002072	XANPAOZ2100_000352-T1	XANCAGTX0491_000998-T1
OG0002073	XANPAOZ2100_000351-T1	XANCAGTX0491_000999-T1
OG0002074	XANPAOZ2100_000349-T1	XANCAGTX0491_001001-T1
OG0002075	XANPAOZ2100_000348-T1	XANCAGTX0491_001002-T1
OG0002076	XANPAOZ2100_000347-T1	XANCAGTX0491_001003-T1
OG0002077	XANPAOZ2100_000346-T1	XANCAGTX0491_001004-T1
OG0002078	XANPAOZ2100_000344-T1	XANCAGTX0491_001006-T1
OG0002079	XANPAOZ2100_000343-T1	XANCAGTX0491_001007-T1
OG0002080	XANPAOZ2100_000342-T1	XANCAGTX0491_001008-T1
OG0002081	XANPAOZ2100_000340-T1	XANCAGTX0491_001010-T1
OG0002082	XANPAOZ2100_000339-T1	XANCAGTX0491_001011-T1
OG0002083	XANPAOZ2100_000338-T1	XANCAGTX0491_001014-T1
OG0002084	XANPAOZ2100_000337-T1	XANCAGTX0491_001015-T1
OG0002085	XANPAOZ2100_000335-T1	XANCAGTX0491_001017-T1
OG0002086	XANPAOZ2100_000334-T1	XANCAGTX0491_001018-T1
OG0002087	XANPAOZ2100_000332-T1	XANCAGTX0491_001020-T1
OG0002088	XANPAOZ2100_000331-T1	XANCAGTX0491_001021-T1
OG0002089	XANPAOZ2100_000330-T1	XANCAGTX0491_001023-T1
OG0002090	XANPAOZ2100_000329-T1	XANCAGTX0491_001024-T1
OG0002091	XANPAOZ2100_000328-T1	XANCAGTX0491_001025-T1
OG0002092	XANPAOZ2100_000326-T1	XANCAGTX0491_001028-T1
OG0002093	XANPAOZ2100_000325-T1	XANCAGTX0491_001029-T1
OG0002094	XANPAOZ2100_000324-T1	XANCAGTX0491_001030-T1
OG0002095	XANPAOZ2100_000323-T1	XANCAGTX0491_001031-T1
OG0002096	XANPAOZ2100_000322-T1	XANCAGTX0491_001032-T1
OG0002097	XANPAOZ2100_000321-T1	XANCAGTX0491_001033-T1
OG0002098	XANPAOZ2100_000318-T1	XANCAGTX0491_001036-T1
OG0002099	XANPAOZ2100_000317-T1	XANCAGTX0491_001037-T1
OG0002100	XANPAOZ2100_000315-T1	XANCAGTX0491_001038-T1
OG0002101	XANPAOZ2100_000314-T1	XANCAGTX0491_001041-T1
OG0002102	XANPAOZ2100_000313-T1	XANCAGTX0491_001042-T1
OG0002103	XANPAOZ2100_000312-T1	XANCAGTX0491_001043-T1
OG0002104	XANPAOZ2100_000311-T1	XANCAGTX0491_001044-T1
OG0002105	XANPAOZ2100_000310-T1	XANCAGTX0491_001045-T1
OG0002106	XANPAOZ2100_000309-T1	XANCAGTX0491_001046-T1
OG0002107	XANPAOZ2100_000308-T1	XANCAGTX0491_001049-T1
OG0002108	XANPAOZ2100_000306-T1	XANCAGTX0491_001051-T1
OG0002109	XANPAOZ2100_000305-T1	XANCAGTX0491_001052-T1
OG0002110	XANPAOZ2100_000304-T1	XANCAGTX0491_001053-T1
OG0002111	XANPAOZ2100_000303-T1	XANCAGTX0491_001054-T1
OG0002112	XANPAOZ2100_000302-T1	XANCAGTX0491_001055-T1
OG0002113	XANPAOZ2100_000301-T1	XANCAGTX0491_001056-T1
OG0002114	XANPAOZ2100_000300-T1	XANCAGTX0491_001057-T1
OG0002115	XANPAOZ2100_000299-T1	XANCAGTX0491_001058-T1
OG0002116	XANPAOZ2100_000298-T1	XANCAGTX0491_001060-T1
OG0002117	XANPAOZ2100_000297-T1	XANCAGTX0491_001061-T1
OG0002118	XANPAOZ2100_000296-T1	XANCAGTX0491_001062-T1
OG0002119	XANPAOZ2100_000295-T1	XANCAGTX0491_001063-T1
OG0002120	XANPAOZ2100_000294-T1	XANCAGTX0491_001064-T1
OG0002121	XANPAOZ2100_000292-T1	XANCAGTX0491_001066-T1
OG0002122	XANPAOZ2100_000291-T1	XANCAGTX0491_001067-T1
OG0002123	XANPAOZ2100_000290-T1	XANCAGTX0491_001068-T1
OG0002124	XANPAOZ2100_000289-T1	XANCAGTX0491_001069-T1
OG0002125	XANPAOZ2100_000288-T1	XANCAGTX0491_001070-T1
OG0002126	XANPAOZ2100_000287-T1	XANCAGTX0491_001071-T1
OG0002127	XANPAOZ2100_000286-T1	XANCAGTX0491_001072-T1
OG0002128	XANPAOZ2100_000285-T1	XANCAGTX0491_001073-T1
OG0002129	XANPAOZ2100_000284-T1	XANCAGTX0491_001074-T1
OG0002130	XANPAOZ2100_000283-T1	XANCAGTX0491_001075-T1
OG0002131	XANPAOZ2100_000282-T1	XANCAGTX0491_001076-T1
OG0002132	XANPAOZ2100_000281-T1	XANCAGTX0491_001077-T1
OG0002133	XANPAOZ2100_000280-T1	XANCAGTX0491_001078-T1
OG0002134	XANPAOZ2100_000279-T1	XANCAGTX0491_001079-T1
OG0002135	XANPAOZ2100_000277-T1	XANCAGTX0491_001081-T1
OG0002136	XANPAOZ2100_000276-T1	XANCAGTX0491_001082-T1
OG0002137	XANPAOZ2100_000275-T1	XANCAGTX0491_001083-T1
OG0002138	XANPAOZ2100_000274-T1	XANCAGTX0491_001084-T1
OG0002139	XANPAOZ2100_000273-T1	XANCAGTX0491_001085-T1
OG0002140	XANPAOZ2100_000272-T1	XANCAGTX0491_001086-T1
OG0002141	XANPAOZ2100_000271-T1	XANCAGTX0491_001087-T1
OG0002142	XANPAOZ2100_000266-T1	XANCAGTX0491_001089-T1
OG0002143	XANPAOZ2100_000265-T1	XANCAGTX0491_001090-T1
OG0002144	XANPAOZ2100_000264-T1	XANCAGTX0491_001091-T1
OG0002145	XANPAOZ2100_000263-T1	XANCAGTX0491_001092-T1
OG0002146	XANPAOZ2100_000262-T1	XANCAGTX0491_001093-T1
OG0002147	XANPAOZ2100_000261-T1	XANCAGTX0491_001094-T1
OG0002148	XANPAOZ2100_000260-T1	XANCAGTX0491_001095-T1
OG0002149	XANPAOZ2100_000259-T1	XANCAGTX0491_001096-T1
OG0002150	XANPAOZ2100_000258-T1	XANCAGTX0491_001098-T1
OG0002151	XANPAOZ2100_000256-T1	XANCAGTX0491_001100-T1
OG0002152	XANPAOZ2100_000255-T1	XANCAGTX0491_001101-T1
OG0002153	XANPAOZ2100_000254-T1	XANCAGTX0491_001103-T1
OG0002154	XANPAOZ2100_000253-T1	XANCAGTX0491_001105-T1
OG0002155	XANPAOZ2100_000252-T1	XANCAGTX0491_001106-T1
OG0002156	XANPAOZ2100_000251-T1	XANCAGTX0491_001107-T1
OG0002157	XANPAOZ2100_000250-T1	XANCAGTX0491_001108-T1
OG0002158	XANPAOZ2100_000248-T1	XANCAGTX0491_001109-T1
OG0002159	XANPAOZ2100_000247-T1	XANCAGTX0491_001111-T1
OG0002160	XANPAOZ2100_000246-T1	XANCAGTX0491_001112-T1
OG0002161	XANPAOZ2100_000245-T1	XANCAGTX0491_001113-T1
OG0002162	XANPAOZ2100_000244-T1	XANCAGTX0491_001114-T1
OG0002163	XANPAOZ2100_000243-T1	XANCAGTX0491_001115-T1
OG0002164	XANPAOZ2100_000242-T1	XANCAGTX0491_001117-T1
OG0002166	XANPAOZ2100_000240-T1	XANCAGTX0491_001120-T1
OG0002167	XANPAOZ2100_000239-T1	XANCAGTX0491_001121-T1
OG0002168	XANPAOZ2100_000238-T1	XANCAGTX0491_001123-T1
OG0002169	XANPAOZ2100_000236-T1	XANCAGTX0491_001124-T1
OG0002170	XANPAOZ2100_000234-T1	XANCAGTX0491_001126-T1
OG0002171	XANPAOZ2100_000231-T1	XANCAGTX0491_001128-T1
OG0002172	XANPAOZ2100_000230-T1	XANCAGTX0491_001129-T1
OG0002173	XANPAOZ2100_000229-T1	XANCAGTX0491_001130-T1
OG0002174	XANPAOZ2100_000228-T1	XANCAGTX0491_001131-T1
OG0002175	XANPAOZ2100_000227-T1	XANCAGTX0491_001133-T1
OG0002176	XANPAOZ2100_000225-T1	XANCAGTX0491_001135-T1
OG0002177	XANPAOZ2100_000224-T1	XANCAGTX0491_001136-T1
OG0002178	XANPAOZ2100_000222-T1	XANCAGTX0491_001138-T1
OG0002179	XANPAOZ2100_000221-T1	XANCAGTX0491_001139-T1
OG0002180	XANPAOZ2100_000220-T1	XANCAGTX0491_001140-T1
OG0002181	XANPAOZ2100_000218-T1	XANCAGTX0491_001142-T1
OG0002182	XANPAOZ2100_000217-T1	XANCAGTX0491_001143-T1
OG0002183	XANPAOZ2100_000216-T1	XANCAGTX0491_001144-T1
OG0002184	XANPAOZ2100_000214-T1	XANCAGTX0491_001147-T1
OG0002185	XANPAOZ2100_000213-T1	XANCAGTX0491_001148-T1
OG0002186	XANPAOZ2100_000212-T1	XANCAGTX0491_001150-T1
OG0002187	XANPAOZ2100_000211-T1	XANCAGTX0491_001151-T1
OG0002188	XANPAOZ2100_000209-T1	XANCAGTX0491_001153-T1
OG0002189	XANPAOZ2100_000208-T1	XANCAGTX0491_001154-T1
OG0002190	XANPAOZ2100_000207-T1	XANCAGTX0491_001155-T1
OG0002191	XANPAOZ2100_000206-T1	XANCAGTX0491_001156-T1
OG0002192	XANPAOZ2100_000204-T1	XANCAGTX0491_001157-T1
OG0002193	XANPAOZ2100_000203-T1	XANCAGTX0491_001158-T1
OG0002195	XANPAOZ2100_000201-T1	XANCAGTX0491_001162-T1
OG0002196	XANPAOZ2100_000200-T1	XANCAGTX0491_001163-T1
OG0002197	XANPAOZ2100_000198-T1	XANCAGTX0491_001171-T1
OG0002198	XANPAOZ2100_000197-T1	XANCAGTX0491_001172-T2, XANCAGTX0491_001172-T1
OG0002199	XANPAOZ2100_000196-T1	XANCAGTX0491_001173-T1
OG0002200	XANPAOZ2100_000195-T1	XANCAGTX0491_001174-T1
OG0002201	XANPAOZ2100_000194-T1	XANCAGTX0491_001175-T1
OG0002202	XANPAOZ2100_000193-T1	XANCAGTX0491_001176-T1
OG0002203	XANPAOZ2100_000192-T1	XANCAGTX0491_001177-T1
OG0002204	XANPAOZ2100_000191-T1	XANCAGTX0491_001178-T1
OG0002205	XANPAOZ2100_000190-T1	XANCAGTX0491_001179-T1
OG0002206	XANPAOZ2100_000189-T1	XANCAGTX0491_001180-T1
OG0002207	XANPAOZ2100_000188-T1	XANCAGTX0491_001181-T1
OG0002208	XANPAOZ2100_000187-T1	XANCAGTX0491_001182-T1
OG0002209	XANPAOZ2100_000186-T1	XANCAGTX0491_001183-T1
OG0002210	XANPAOZ2100_000185-T1	XANCAGTX0491_001184-T1
OG0002211	XANPAOZ2100_000184-T1	XANCAGTX0491_001185-T1
OG0002212	XANPAOZ2100_000183-T1	XANCAGTX0491_001186-T1
