Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000134	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_008383-T1	XANCAGTX0491_004303-T1
OG0000135	N0	n1	0.75	Non-Terminal	XANPAGTX0501_002627-T1, XANPARI20_001753-T1, XANPAOZ2100_001091-T1	XANPAOZ2100_008703-T1, XANPARI20_008848-T1, XANPAGTX0501_010028-T1
OG0000136	N2	n2	0.5	Non-Terminal	XANCAGTX0491_000309-T1, XANPAGTX0501_002773-T4, XANPAGTX0501_002773-T2, XANPAGTX0501_002773-T1	XANPAGTX0501_002773-T3
OG0000136	Xanthoria_parietina_GTX0501	n4	1.0	Terminal	XANPAGTX0501_002773-T4	XANPAGTX0501_002773-T2, XANPAGTX0501_002773-T1
OG0000136	Xanthoria_parietina_GTX0501	n5	1.0	Terminal	XANPAGTX0501_002773-T2	XANPAGTX0501_002773-T1
OG0000137	N2	n2	0.5	Non-Terminal	XANPAGTX0501_002847-T2, XANCAGTX0491_000375-T2, XANCAGTX0491_000375-T1, XANPAGTX0501_002847-T1	XANPAGTX0501_002847-T3
OG0000137	N2	n3	1.0	Non-Terminal	XANPAGTX0501_002847-T2, XANCAGTX0491_000375-T2	XANCAGTX0491_000375-T1, XANPAGTX0501_002847-T1
OG0000138	N2	n2	0.5	Non-Terminal	XANCAGTX0491_000413-T1, XANPAGTX0501_002886-T1, XANPAGTX0501_002886-T3, XANPAGTX0501_002886-T2	XANPAGTX0501_002886-T4
OG0000138	Xanthoria_parietina_GTX0501	n4	1.0	Terminal	XANPAGTX0501_002886-T1	XANPAGTX0501_002886-T3, XANPAGTX0501_002886-T2
OG0000138	Xanthoria_parietina_GTX0501	n5	1.0	Terminal	XANPAGTX0501_002886-T3	XANPAGTX0501_002886-T2
OG0000139	N2	n1	0.5	Non-Terminal	XANCAGTX0491_000593-T2, XANPAGTX0501_003063-T2, XANPAGTX0501_003063-T3, XANCAGTX0491_000593-T1	XANPAGTX0501_003063-T1
OG0000139	N2	n2	1.0	Non-Terminal	XANCAGTX0491_000593-T2, XANPAGTX0501_003063-T2	XANPAGTX0501_003063-T3, XANCAGTX0491_000593-T1
OG0000140	N2	n2	0.5	Non-Terminal	XANCAGTX0491_000595-T1, XANCAGTX0491_010040-T1, XANPAGTX0501_003065-T3, XANPAGTX0501_003065-T1	XANPAGTX0501_003065-T2
OG0000140	Xanthoria_calcicola_GTX0491	n4	1.0	Terminal	XANCAGTX0491_000595-T1	XANCAGTX0491_010040-T1
OG0000140	Xanthoria_parietina_GTX0501	n5	1.0	Terminal	XANPAGTX0501_003065-T3	XANPAGTX0501_003065-T1
OG0000141	N0	n0	0.5	Non-Terminal	XANPAOZ2100_007506-T1, XANPARI20_003513-T1, XANCAGTX0491_000717-T1, XANCAGTX0491_007995-T1, XANPAGTX0501_006124-T2	XANPARI20_007367-T1, XANPAGTX0501_006124-T1
OG0000141	Xanthoria_calcicola_GTX0491	n4	1.0	Terminal	XANCAGTX0491_000717-T1	XANCAGTX0491_007995-T1
OG0000142	N0	n1	0.5	Non-Terminal	XANPAOZ2100_003473-T1, XANCAGTX0491_000839-T1, XANCAGTX0491_007421-T1, XANPAGTX0501_008070-T1	XANPAGTX0501_008069-T1, XANCAGTX0491_004713-T1
OG0000142	Xanthoria_calcicola_GTX0491	n4	1.0	Terminal	XANCAGTX0491_000839-T1	XANCAGTX0491_007421-T1
OG0000143	N2	n2	0.5	Non-Terminal	XANPAGTX0501_004669-T3, XANPAGTX0501_004669-T1, XANPAGTX0501_004669-T2	XANCAGTX0491_000987-T1, XANPAGTX0501_004669-T4
OG0000143	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_004669-T3	XANPAGTX0501_004669-T1, XANPAGTX0501_004669-T2
OG0000143	Xanthoria_parietina_GTX0501	n4	1.0	Terminal	XANPAGTX0501_004669-T1	XANPAGTX0501_004669-T2
OG0000144	N0	n0	0.75	Non-Terminal	XANCAGTX0491_006071-T1, XANPARI20_006284-T1, XANPAOZ2100_004660-T1	XANCAGTX0491_001016-T1, XANPAGTX0501_004703-T1, XANPARI20_000981-T1, XANPAOZ2100_000336-T1
OG0000145	N2	n2	0.5	Non-Terminal	XANCAGTX0491_001146-T1, XANPAGTX0501_004841-T1, XANPAGTX0501_004841-T4, XANPAGTX0501_004841-T2	XANPAGTX0501_004841-T3
OG0000145	Xanthoria_parietina_GTX0501	n4	1.0	Terminal	XANPAGTX0501_004841-T1, XANPAGTX0501_004841-T4	XANPAGTX0501_004841-T2
OG0000145	Xanthoria_parietina_GTX0501	n5	1.0	Terminal	XANPAGTX0501_004841-T1	XANPAGTX0501_004841-T4
OG0000146	N0	n1	0.75	Non-Terminal	XANCAGTX0491_007838-T1, XANPAOZ2100_006699-T1, XANPAGTX0501_009613-T1	XANPAOZ2100_000120-T1, XANCAGTX0491_001250-T1, XANPAGTX0501_004947-T1
OG0000147	N0	n0	0.75	Non-Terminal	XANCAGTX0491_001272-T1, XANPAGTX0501_004972-T1, XANPAOZ2100_000104-T1	XANPARI20_004252-T1, XANPAOZ2100_005470-T1, XANPAGTX0501_009385-T1, XANCAGTX0491_008669-T1
OG0000148	N0	n0	0.75	Non-Terminal	XANCAGTX0491_001357-T1, XANPAGTX0501_005059-T1, XANPAOZ2100_000027-T1	XANCAGTX0491_009200-T1, XANPAOZ2100_007721-T1, XANPAGTX0501_009120-T1, XANPARI20_004013-T1
OG0000149	N0	n0	0.75	Non-Terminal	XANPAOZ2100_007567-T1, XANPAGTX0501_006190-T1, XANPARI20_003571-T1, XANCAGTX0491_007933-T1	XANPAGTX0501_005068-T1, XANPAOZ2100_000022-T1, XANCAGTX0491_001361-T1
OG0000150	N2	n2	1.0	Non-Terminal	XANPAGTX0501_001523-T1, XANCAGTX0491_001586-T1	XANPAGTX0501_001522-T1, XANCAGTX0491_001585-T1, XANCAGTX0491_001587-T1
OG0000150	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_001585-T1	XANCAGTX0491_001587-T1
OG0000151	N0	n1	0.75	Non-Terminal	XANPAOZ2100_008361-T1, XANPARI20_007698-T1, XANPAGTX0501_006918-T1	XANPAOZ2100_004410-T1, XANPAGTX0501_001453-T1, XANPARI20_002809-T1
OG0000152	N2	n2	0.5	Non-Terminal	XANPAGTX0501_009795-T2	XANCAGTX0491_009553-T1, XANCAGTX0491_001706-T1, XANCAGTX0491_009552-T1, XANPAGTX0501_009795-T1
OG0000152	Xanthoria_calcicola_GTX0491	n4	1.0	Terminal	XANCAGTX0491_009553-T1	XANCAGTX0491_001706-T1, XANCAGTX0491_009552-T1
OG0000152	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_001706-T1	XANCAGTX0491_009552-T1
OG0000153	N2	n2	0.5	Non-Terminal	XANPAGTX0501_001249-T1, XANPAGTX0501_001249-T3, XANCAGTX0491_001839-T2, XANCAGTX0491_001839-T1	XANPAGTX0501_001249-T2
OG0000153	Xanthoria_parietina_GTX0501	n4	1.0	Terminal	XANPAGTX0501_001249-T1	XANPAGTX0501_001249-T3
OG0000153	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_001839-T2	XANCAGTX0491_001839-T1
OG0000154	N2	n2	0.5	Non-Terminal	XANPAGTX0501_001156-T3	XANPAGTX0501_001156-T2, XANCAGTX0491_001928-T1, XANCAGTX0491_001928-T2, XANPAGTX0501_001156-T1
OG0000154	N2	n3	1.0	Non-Terminal	XANPAGTX0501_001156-T2, XANCAGTX0491_001928-T1	XANCAGTX0491_001928-T2, XANPAGTX0501_001156-T1
OG0000155	N0	n1	0.75	Non-Terminal: STRIDE	XANPAOZ2100_004112-T1, XANPARI20_003117-T1, XANCAGTX0491_001971-T1	XANPAOZ2100_008611-T1, XANPARI20_008947-T1, XANCAGTX0491_009876-T1
OG0000156	N0	n0	0.75	Non-Terminal	XANCAGTX0491_002066-T1, XANPAGTX0501_001011-T1, XANPAOZ2100_004020-T1, XANPARI20_009228-T1	XANPAOZ2100_004719-T1, XANPARI20_006223-T1, XANCAGTX0491_006009-T1
OG0000157	Xanthoria_parietina_SAMEA115359166	n2	1.0	Terminal	XANPARI20_000311-T1	XANPARI20_008555-T1
OG0000157	Xanthoria_calcicola_GTX0491	n4	1.0	Terminal	XANCAGTX0491_003846-T1	XANCAGTX0491_002075-T1, XANCAGTX0491_006664-T1
OG0000157	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_002075-T1	XANCAGTX0491_006664-T1
OG0000158	N0	n0	0.75	Non-Terminal	XANCAGTX0491_005533-T1, XANPAGTX0501_005633-T1, XANPAOZ2100_005158-T1	XANPAOZ2100_008382-T1, XANPARI20_007725-T1, XANPAGTX0501_006888-T1, XANCAGTX0491_002112-T1
OG0000159	N2	n2	0.5	Non-Terminal	XANCAGTX0491_002427-T1, XANPAGTX0501_010227-T1, XANPAGTX0501_007240-T1	XANPAGTX0501_010226-T1, XANPAGTX0501_007241-T1
OG0000159	Xanthoria_parietina_GTX0501	n4	1.0	Terminal	XANPAGTX0501_010227-T1	XANPAGTX0501_007240-T1
OG0000159	Xanthoria_parietina_GTX0501	n5	1.0	Terminal	XANPAGTX0501_010226-T1	XANPAGTX0501_007241-T1
OG0000160	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_000836-T1, XANPAGTX0501_000836-T2	XANPAGTX0501_000836-T3
OG0000160	Xanthoria_parietina_GTX0501	n4	1.0	Terminal	XANPAGTX0501_000836-T1	XANPAGTX0501_000836-T2
OG0000160	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_002580-T1	XANCAGTX0491_002580-T2
OG0000161	N0	n0	0.5	Non-Terminal	XANCAGTX0491_002784-T1, XANPAOZ2100_001525-T1	XANCAGTX0491_008776-T1, XANPARI20_004152-T1, XANPAOZ2100_005572-T1, XANPAGTX0501_010117-T1, XANPAGTX0501_010117-T2
OG0000161	Xanthoria_parietina_GTX0501	n5	1.0	Terminal	XANPAGTX0501_010117-T1	XANPAGTX0501_010117-T2
OG0000162	N1	n2	0.5	Non-Terminal	XANPARI20_006273-T1, XANPAOZ2100_007167-T1, XANPAOZ2100_005620-T1, XANPAOZ2100_007160-T1	XANPAOZ2100_001549-T1
OG0000162	Xanthoria_parietina_SAMEA111342678	n4	1.0	Terminal	XANPAOZ2100_007167-T1	XANPAOZ2100_005620-T1, XANPAOZ2100_007160-T1
OG0000162	Xanthoria_parietina_SAMEA111342678	n5	1.0	Terminal	XANPAOZ2100_005620-T1	XANPAOZ2100_007160-T1
OG0000163	N0	n0	0.5	Non-Terminal	XANPAGTX0501_000225-T1, XANPARI20_006526-T1, XANPAOZ2100_001844-T1, XANCAGTX0491_003145-T1	XANPARI20_006329-T1, XANCAGTX0491_003145-T2, XANCAGTX0491_002942-T1
OG0000163	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_003145-T2	XANCAGTX0491_002942-T1
OG0000164	N0	n0	0.75	Non-Terminal	XANPARI20_004528-T1, XANPAOZ2100_006678-T1, XANCAGTX0491_006816-T1	XANCAGTX0491_003013-T1, XANPARI20_006401-T1, XANPAGTX0501_000357-T1, XANPAOZ2100_001725-T1
OG0000165	N0	n0	0.75	Non-Terminal	XANPAGTX0501_000196-T1, XANPAOZ2100_001869-T1, XANPARI20_006553-T1, XANCAGTX0491_003173-T1	XANCAGTX0491_006699-T1, XANPARI20_001951-T1, XANPAOZ2100_002834-T1
OG0000166	N0	n0	0.75	Non-Terminal	XANPARI20_006557-T1, XANPAOZ2100_001873-T1, XANPAGTX0501_000191-T1, XANCAGTX0491_003177-T1	XANCAGTX0491_008705-T1, XANPARI20_004216-T1, XANPAOZ2100_005505-T1
OG0000167	N0	n2	0.5	Non-Terminal	XANPARI20_004489-T1, XANPAGTX0501_000968-T1	XANPAGTX0501_000967-T1, XANPARI20_006687-T1, XANPAGTX0501_000039-T1
OG0000167	N0	n4	0.25	Non-Terminal	XANPAGTX0501_000967-T1	XANPARI20_006687-T1, XANPAGTX0501_000039-T1
OG0000168	N0	n2	0.5	Non-Terminal	XANPAGTX0501_000034-T1, XANPARI20_006847-T1	XANPARI20_006691-T1, XANPAGTX0501_000035-T1, XANPARI20_006848-T1
OG0000168	N0	n4	0.25	Non-Terminal	XANPARI20_006691-T1	XANPAGTX0501_000035-T1, XANPARI20_006848-T1
OG0000169	N0	n0	0.75	Non-Terminal	XANPARI20_006832-T1, XANCAGTX0491_003330-T1, XANPAGTX0501_000013-T1	XANPARI20_006707-T1, XANPAOZ2100_002023-T1, XANPAGTX0501_000014-T1, XANCAGTX0491_003329-T1
OG0000170	N0	n0	0.5	Non-Terminal	XANPARI20_003881-T1, XANCAGTX0491_003336-T1	XANCAGTX0491_008881-T1, XANPARI20_003700-T1, XANPAOZ2100_008020-T1, XANPAGTX0501_008674-T1, XANPAGTX0501_008674-T2
OG0000170	Xanthoria_parietina_GTX0501	n5	1.0	Terminal	XANPAGTX0501_008674-T1	XANPAGTX0501_008674-T2
OG0000171	N0	n0	0.5	Non-Terminal	XANPAGTX0501_009929-T1, XANPARI20_006737-T1	XANPARI20_006801-T1, XANPAOZ2100_002051-T1, XANPAGTX0501_009928-T1, XANCAGTX0491_003365-T1, XANCAGTX0491_003366-T1
OG0000171	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_003365-T1	XANCAGTX0491_003366-T1
OG0000172	N0	n1	0.5	Non-Terminal	XANCAGTX0491_003387-T1, XANPARI20_006785-T1	XANCAGTX0491_009987-T1, XANCAGTX0491_007319-T1, XANPAOZ2100_002068-T1, XANPARI20_006754-T1
OG0000172	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_009987-T1	XANCAGTX0491_007319-T1
OG0000173	N0	n0	0.5	Non-Terminal	XANPARI20_006781-T1, XANPAGTX0501_009899-T1	XANPARI20_006782-T1, XANPAGTX0501_009900-T1, XANPAOZ2100_002070-T1, XANCAGTX0491_003390-T1, XANPARI20_006757-T1
OG0000173	N0	n2	0.25	Non-Terminal	XANPARI20_006782-T1, XANPAGTX0501_009900-T1, XANPAOZ2100_002070-T1	XANCAGTX0491_003390-T1, XANPARI20_006757-T1
OG0000174	N0	n1	0.5	Non-Terminal	XANCAGTX0491_003419-T1, XANPAOZ2100_002728-T1, XANPAGTX0501_002416-T1	XANPAGTX0501_002415-T1, XANCAGTX0491_003420-T2, XANCAGTX0491_003420-T1
OG0000174	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_003420-T2	XANCAGTX0491_003420-T1
OG0000175	N0	n0	0.5	Non-Terminal	XANPARI20_002516-T1, XANCAGTX0491_005547-T1	XANPAOZ2100_002606-T1, XANPAGTX0501_002276-T1, XANPARI20_000571-T1, XANCAGTX0491_003560-T2, XANCAGTX0491_003560-T1
OG0000175	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_003560-T2	XANCAGTX0491_003560-T1
OG0000176	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_003623-T3, XANCAGTX0491_003623-T2	XANCAGTX0491_003623-T1, XANCAGTX0491_003623-T4
OG0000176	Xanthoria_calcicola_GTX0491	n4	1.0	Terminal	XANCAGTX0491_003623-T3	XANCAGTX0491_003623-T2
OG0000176	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_003623-T1	XANCAGTX0491_003623-T4
OG0000177	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_003823-T4	XANCAGTX0491_003823-T3, XANCAGTX0491_003823-T2, XANCAGTX0491_003823-T1
OG0000177	Xanthoria_calcicola_GTX0491	n4	1.0	Terminal	XANCAGTX0491_003823-T3	XANCAGTX0491_003823-T2, XANCAGTX0491_003823-T1
OG0000177	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_003823-T2	XANCAGTX0491_003823-T1
OG0000178	N0	n2	0.25	Non-Terminal	XANPARI20_000304-T1, XANPAGTX0501_001953-T1, XANPARI20_000303-T1, XANPAGTX0501_001952-T1	XANPARI20_008565-T1
OG0000178	N0	n3	0.5	Non-Terminal	XANPARI20_000304-T1, XANPAGTX0501_001953-T1	XANPARI20_000303-T1, XANPAGTX0501_001952-T1
OG0000179	N0	n1	0.5	Non-Terminal	XANCAGTX0491_004055-T1, XANPARI20_008762-T1, XANPAGTX0501_010261-T1	XANPAGTX0501_010261-T2, XANCAGTX0491_004923-T1, XANCAGTX0491_004055-T2
OG0000179	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_004923-T1	XANCAGTX0491_004055-T2
OG0000180	N0	n0	0.5	Non-Terminal	XANPAGTX0501_010288-T1, XANCAGTX0491_004089-T1, XANPARI20_008803-T1	XANPAGTX0501_010513-T1, XANPAOZ2100_002113-T1, XANPAGTX0501_010287-T1, XANCAGTX0491_004088-T1
OG0000180	N0	n3	0.25	Non-Terminal	XANPAGTX0501_010513-T1	XANPAOZ2100_002113-T1, XANPAGTX0501_010287-T1, XANCAGTX0491_004088-T1
OG0000181	N2	n2	0.5	Non-Terminal	XANCAGTX0491_004966-T1, XANPAGTX0501_007337-T1, XANPAGTX0501_010475-T1, XANPAGTX0501_007338-T1	XANCAGTX0491_004198-T1
OG0000181	Xanthoria_parietina_GTX0501	n4	1.0	Terminal	XANPAGTX0501_007337-T1	XANPAGTX0501_010475-T1, XANPAGTX0501_007338-T1
OG0000181	Xanthoria_parietina_GTX0501	n5	1.0	Terminal	XANPAGTX0501_010475-T1	XANPAGTX0501_007338-T1
OG0000182	N0	n0	0.75	Non-Terminal	XANPARI20_006279-T1, XANPAOZ2100_004664-T1, XANCAGTX0491_006066-T1	XANPARI20_005452-T1, XANPAOZ2100_003793-T1, XANPAGTX0501_007515-T1, XANCAGTX0491_004362-T1
OG0000183	N0	n0	0.75	Non-Terminal	XANCAGTX0491_004496-T1, XANPARI20_005329-T1, XANPAOZ2100_003669-T1	XANCAGTX0491_004497-T1, XANPARI20_005328-T1, XANPAGTX0501_007663-T1, XANPAOZ2100_003668-T1
OG0000184	N0	n2	0.5	Non-Terminal	XANPAGTX0501_007997-T1, XANPARI20_005061-T1	XANPAGTX0501_001007-T1, XANPAGTX0501_007996-T1, XANPARI20_005060-T1
OG0000184	N0	n4	0.25	Non-Terminal	XANPAGTX0501_001007-T1	XANPAGTX0501_007996-T1, XANPARI20_005060-T1
OG0000185	N0	n0	0.5	Non-Terminal	XANPAGTX0501_003374-T1, XANPAOZ2100_002922-T1, XANPARI20_002039-T1, XANCAGTX0491_006591-T1	XANPARI20_004506-T1, XANCAGTX0491_008173-T1, XANCAGTX0491_004809-T1
OG0000185	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_008173-T1	XANCAGTX0491_004809-T1
OG0000186	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_008880-T1, XANCAGTX0491_004883-T1, XANCAGTX0491_008376-T1	XANCAGTX0491_004824-T1
OG0000186	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_008880-T1, XANCAGTX0491_004883-T1	XANCAGTX0491_008376-T1
OG0000186	Xanthoria_calcicola_GTX0491	n4	1.0	Terminal	XANCAGTX0491_008880-T1	XANCAGTX0491_004883-T1
OG0000187	N0	n0	0.5	Non-Terminal	XANPAGTX0501_010632-T1, XANPAOZ2100_005591-T1, XANPARI20_004134-T1, XANCAGTX0491_008800-T1	XANCAGTX0491_008403-T1, XANCAGTX0491_004829-T1, XANPARI20_003887-T1
OG0000187	N0	n4	0.25	Non-Terminal	XANCAGTX0491_008403-T1	XANCAGTX0491_004829-T1, XANPARI20_003887-T1
OG0000188	N0	n1	0.75	Non-Terminal: STRIDE	XANPAGTX0501_004390-T1, XANPAOZ2100_005735-T1, XANPARI20_006926-T1	XANPAGTX0501_005255-T1, XANPAOZ2100_004849-T1, XANPARI20_006090-T1
OG0000189	N2	n1	0.5	Non-Terminal	XANPAGTX0501_004032-T1, XANCAGTX0491_005273-T1, XANPAGTX0501_004032-T2, XANCAGTX0491_005273-T2	XANCAGTX0491_005273-T3
OG0000189	N2	n2	1.0	Non-Terminal	XANPAGTX0501_004032-T1, XANCAGTX0491_005273-T1	XANPAGTX0501_004032-T2, XANCAGTX0491_005273-T2
OG0000190	N0	n2	0.25	Non-Terminal	XANPAGTX0501_004012-T2, XANPARI20_007255-T1	XANPAGTX0501_004012-T1
OG0000190	Xanthoria_calcicola_GTX0491	n4	1.0	Terminal	XANCAGTX0491_005292-T3	XANCAGTX0491_005292-T1, XANCAGTX0491_005292-T2
OG0000190	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_005292-T1	XANCAGTX0491_005292-T2
OG0000191	N0	n0	0.5	Non-Terminal	XANCAGTX0491_005331-T1, XANPARI20_007296-T1, XANPAGTX0501_003967-T1, XANPAGTX0501_003967-T2	XANCAGTX0491_005331-T2, XANPAGTX0501_003967-T3, XANPAOZ2100_006102-T1
OG0000191	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_003967-T1	XANPAGTX0501_003967-T2
OG0000192	N0	n0	0.75	Non-Terminal	XANPARI20_008233-T1, XANPAOZ2100_006777-T1, XANPAGTX0501_008858-T1, XANCAGTX0491_007755-T1	XANPAGTX0501_005654-T1, XANPAOZ2100_005177-T1, XANCAGTX0491_005511-T1
OG0000193	N0	n0	0.5	Non-Terminal	XANCAGTX0491_005599-T1, XANPAGTX0501_005568-T1	XANCAGTX0491_005598-T1, XANPAGTX0501_005567-T1, XANPARI20_005813-T1, XANPAOZ2100_005107-T1, XANPAOZ2100_005108-T1
OG0000193	N0	n3	0.25	Non-Terminal	XANPAGTX0501_005567-T1, XANPARI20_005813-T1, XANPAOZ2100_005107-T1	XANPAOZ2100_005108-T1
OG0000194	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_005867-T3	XANCAGTX0491_005867-T2, XANCAGTX0491_005867-T1
OG0000194	Xanthoria_calcicola_GTX0491	n3	1.0	Terminal	XANCAGTX0491_005867-T2	XANCAGTX0491_005867-T1
OG0000194	Xanthoria_parietina_SAMEA115359166	n5	1.0	Terminal	XANPARI20_006080-T1	XANPARI20_006063-T1
OG0000195	N0	n1	0.75	Non-Terminal	XANPAOZ2100_006626-T1, XANPAGTX0501_006790-T1, XANPARI20_004584-T1	XANPAGTX0501_010358-T1, XANPARI20_006229-T1, XANPAOZ2100_004713-T1
OG0000196	N2	n1	1.0	Non-Terminal	XANPAGTX0501_001029-T1, XANPAGTX0501_005930-T1, XANPAGTX0501_009650-T1, XANCAGTX0491_006139-T1	XANPAGTX0501_010620-T1, XANCAGTX0491_006138-T1
OG0000196	Xanthoria_parietina_GTX0501	n3	1.0	Terminal	XANPAGTX0501_001029-T1, XANPAGTX0501_005930-T1	XANPAGTX0501_009650-T1
OG0000196	Xanthoria_parietina_GTX0501	n4	1.0	Terminal	XANPAGTX0501_001029-T1	XANPAGTX0501_005930-T1
OG0000197	N0	n0	0.75	Non-Terminal	XANCAGTX0491_006632-T1, XANPAGTX0501_003329-T1, XANPARI20_002002-T1	XANPAGTX0501_009986-T1, XANPARI20_008880-T1, XANCAGTX0491_009952-T1, XANPAOZ2100_008676-T1
OG0000198	N0	n1	0.75	Non-Terminal	XANPARI20_001952-T1, XANPAOZ2100_002835-T1, XANPAGTX0501_003270-T1	XANPARI20_004101-T1, XANPAOZ2100_005628-T1, XANPAGTX0501_010434-T1
OG0000199	N0	n0	0.5	Non-Terminal	XANPARI20_004737-T1, XANPAGTX0501_006618-T1	XANPAGTX0501_006617-T1, XANPARI20_004738-T1, XANCAGTX0491_007036-T1, XANCAGTX0491_007037-T1, XANPAOZ2100_006479-T1
OG0000199	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_007036-T1	XANCAGTX0491_007037-T1
OG0000200	N0	n0	0.5	Non-Terminal	XANPAGTX0501_006313-T1, XANPAOZ2100_006223-T1, XANCAGTX0491_007330-T1, XANPARI20_005008-T1	XANCAGTX0491_007331-T1, XANCAGTX0491_007329-T1, XANPARI20_005007-T1
OG0000200	N0	n4	0.25	Non-Terminal	XANCAGTX0491_007331-T1	XANCAGTX0491_007329-T1, XANPARI20_005007-T1
OG0000201	N0	n1	0.75	Non-Terminal	XANPAOZ2100_002401-T1, XANPARI20_000364-T1, XANPAGTX0501_002034-T1	XANPAOZ2100_007042-T1, XANPAGTX0501_007843-T1, XANPARI20_008501-T1
OG0000202	Xanthoria_calcicola_GTX0491	n2	1.0	Terminal	XANCAGTX0491_007540-T2	XANCAGTX0491_007540-T1
OG0000202	Xanthoria_parietina_GTX0501	n4	1.0	Terminal	XANPAGTX0501_007777-T1, XANPAGTX0501_007777-T2	XANPAGTX0501_007777-T3
OG0000202	Xanthoria_parietina_GTX0501	n5	1.0	Terminal	XANPAGTX0501_007777-T1	XANPAGTX0501_007777-T2
OG0000203	N0	n1	0.75	Non-Terminal: STRIDE	XANPARI20_005783-T1, XANPAOZ2100_005139-T1, XANPAGTX0501_005605-T1	XANPAOZ2100_006965-T1, XANPARI20_008424-T1, XANPAGTX0501_007761-T1
OG0000204	N0	n0	0.75	Non-Terminal	XANPAOZ2100_009032-T1, XANPAGTX0501_009882-T1, XANCAGTX0491_009632-T1	XANCAGTX0491_007557-T1, XANPAOZ2100_006963-T1, XANPARI20_008422-T1, XANPAGTX0501_007759-T1
OG0000205	N0	n0	0.75	Non-Terminal	XANCAGTX0491_007842-T1, XANPAGTX0501_009607-T1, XANPAOZ2100_006694-T1	XANCAGTX0491_008473-T1, XANPAOZ2100_005299-T1, XANPARI20_004419-T1, XANPAGTX0501_008971-T1
OG0000206	N0	n1	0.75	Non-Terminal	XANPAOZ2100_007239-T1, XANPARI20_003232-T1, XANPAGTX0501_005793-T1	XANPAGTX0501_005189-T1, XANPARI20_006148-T1, XANPAOZ2100_004792-T1
OG0000207	N0	n0	0.5	Non-Terminal	XANCAGTX0491_008374-T1, XANPAOZ2100_007170-T1	XANCAGTX0491_009203-T1, XANPAGTX0501_009123-T1, XANPAGTX0501_009123-T2, XANPAOZ2100_007718-T1, XANPARI20_004016-T1
OG0000207	Xanthoria_parietina_GTX0501	n4	1.0	Terminal	XANPAGTX0501_009123-T1	XANPAGTX0501_009123-T2
OG0000208	N2	n2	0.5	Non-Terminal	XANCAGTX0491_008785-T1, XANPAGTX0501_002936-T1, XANPAGTX0501_002937-T1, XANCAGTX0491_009866-T1	XANPAGTX0501_007307-T1
OG0000208	N2	n3	1.0	Non-Terminal: STRIDE	XANCAGTX0491_008785-T1, XANPAGTX0501_002936-T1	XANPAGTX0501_002937-T1, XANCAGTX0491_009866-T1
OG0000209	N2	n2	1.0	Non-Terminal	XANPAGTX0501_010638-T1, XANCAGTX0491_008795-T1	XANCAGTX0491_008794-T1, XANCAGTX0491_008794-T2, XANPAGTX0501_010639-T1
OG0000209	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_008794-T1	XANCAGTX0491_008794-T2
OG0000210	N0	n0	0.75	Non-Terminal	XANPAGTX0501_010655-T1, XANPAOZ2100_008048-T1, XANPARI20_003666-T1, XANCAGTX0491_008846-T1	XANPARI20_003122-T1, XANCAGTX0491_009658-T1, XANPAOZ2100_008419-T1
OG0000211	N1	n1	1.0	Non-Terminal: STRIDE	XANPARI20_003879-T1, XANPAOZ2100_007846-T1	XANPARI20_003867-T1, XANPAOZ2100_007845-T1
