genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_7,OZ210029,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 15,4304,1606784,6291,6769,3_6260,3_6737,395,1190270,2732739,1634,2079,2_1618,2_2062,395,+,1190270,2732739,1634,2079,2_1618,2_2062
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_8,OZ210036,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 16,56,1298711,6851,7325,3_6819,3_7286,438,95906,1409136,5661,6129,2_5631,2_6092,438,+,95906,1409136,5661,6129,2_5631,2_6092
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_8,OZ210036,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 17,1387261,1440561,7327,7343,3_7287,3_7303,16,508,53951,5631,5648,2_5601,2_5618,16,+,508,53951,5631,5648,2_5601,2_5618
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_9,OZ210041,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 20,212990,1424244,7393,7761,3_7353,3_7718,335,37482,1251566,8059,8416,2_8015,2_8369,335,+,37482,1251566,8059,8416,2_8015,2_8369
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210030,scaffold_12,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 23,2269,1050237,2081,2349,2_2064,2_2331,251,1613,1036934,8554,8836,3_8506,3_8787,251,-,1036934,1613,8836,8554,3_8787,3_8506
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210033,scaffold_14,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 25,28695,272074,4018,4103,2_3990,2_4075,83,83,242421,9143,9230,3_9093,3_9180,83,-,242421,83,9230,9143,3_9180,3_9093
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210033,scaffold_2,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 5,286721,1977751,4110,4646,2_4082,2_4618,495,2200508,3847210,2581,3119,3_2561,3_3099,495,-,3847210,2200508,3119,2581,3_3099,3_2561
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210034,scaffold_6,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 14,8756,1755961,4654,5145,2_4626,2_5117,453,447576,2173634,5774,6289,3_5743,3_6258,453,-,2173634,447576,6289,5774,3_6258,3_5743
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210035,scaffold_4,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 9,216383,1731953,5238,5628,2_5208,2_5598,358,49313,1237234,4101,4484,3_4077,3_4460,358,-,1237234,49313,4484,4101,3_4460,3_4077
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210037,scaffold_4,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 10,43366,1582941,6203,6693,2_6166,2_6654,465,1420556,2988170,4509,5027,3_4485,3_5001,465,-,2988170,1420556,5027,4509,3_5001,3_4485
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210039,scaffold_8,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 18,1105080,1129201,7500,7507,2_7457,2_7464,6,1513371,1537336,7366,7374,3_7326,3_7334,6,-,1537336,1513371,7374,7366,3_7334,3_7326
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210040,scaffold_3,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 8,21071,1325533,7653,8057,2_7609,2_8013,363,1639210,3029822,3655,4083,3_3631,3_4059,363,-,3029822,1639210,4083,3655,3_4059,3_3631
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210040,scaffold_9,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 19,441724,465723,7776,7785,2_7732,2_7741,8,118831,142790,7384,7392,3_7344,3_7352,8,-,142790,118831,7392,7384,3_7352,3_7344
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210042,scaffold_13,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 24,89803,1143491,8429,8704,2_8381,2_8655,249,123328,1067130,8847,9140,3_8798,3_9090,249,-,1067130,123328,9140,8847,3_9090,3_8798
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210043,scaffold_1,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 1,11147,1060543,8709,9008,2_8660,2_8957,268,2446,960120,2,301,3_1,3_298,268,-,960120,2446,301,2,3_298,3_1
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_1,OZ210043,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 1,2446,960120,2,301,3_1,3_298,268,11147,1060543,8709,9008,2_8660,2_8957,268,-,1060543,11147,9008,8709,2_8957,2_8660
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_12,OZ210030,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 23,1613,1036934,8554,8836,3_8506,3_8787,251,2269,1050237,2081,2349,2_2064,2_2331,251,-,1050237,2269,2349,2081,2_2331,2_2064
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_13,OZ210042,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 24,123328,1067130,8847,9140,3_8798,3_9090,249,89803,1143491,8429,8704,2_8381,2_8655,249,-,1143491,89803,8704,8429,2_8655,2_8381
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_14,OZ210033,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 25,83,242421,9143,9230,3_9093,3_9180,83,28695,272074,4018,4103,2_3990,2_4075,83,-,272074,28695,4103,4018,2_4075,2_3990
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_2,OZ210033,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 5,2200508,3847210,2581,3119,3_2561,3_3099,495,286721,1977751,4110,4646,2_4082,2_4618,495,-,1977751,286721,4646,4110,2_4618,2_4082
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_3,OZ210040,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 8,1639210,3029822,3655,4083,3_3631,3_4059,363,21071,1325533,7653,8057,2_7609,2_8013,363,-,1325533,21071,8057,7653,2_8013,2_7609
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_4,OZ210035,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 9,49313,1237234,4101,4484,3_4077,3_4460,358,216383,1731953,5238,5628,2_5208,2_5598,358,-,1731953,216383,5628,5238,2_5598,2_5208
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_4,OZ210037,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 10,1420556,2988170,4509,5027,3_4485,3_5001,465,43366,1582941,6203,6693,2_6166,2_6654,465,-,1582941,43366,6693,6203,2_6654,2_6166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_6,OZ210034,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 14,447576,2173634,5774,6289,3_5743,3_6258,453,8756,1755961,4654,5145,2_4626,2_5117,453,-,1755961,8756,5145,4654,2_5117,2_4626
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_8,OZ210039,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 18,1513371,1537336,7366,7374,3_7326,3_7334,6,1105080,1129201,7500,7507,2_7457,2_7464,6,-,1129201,1105080,7507,7500,2_7464,2_7457
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_9,OZ210040,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 19,118831,142790,7384,7392,3_7344,3_7352,8,441724,465723,7776,7785,2_7732,2_7741,8,-,465723,441724,7785,7776,2_7741,2_7732
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_1,Xp_GTX0501_1,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_1,11199,2639094,1,987,1_0,1_980,983,11199,2639094,1,987,1_0,1_980,983,+,11199,2639094,1,987,1_0,1_980
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_10,Xp_GTX0501_10,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_10,2001,1483508,6573,7141,1_6530,1_7097,568,2001,1483508,6573,7141,1_6530,1_7097,568,+,2001,1483508,6573,7141,1_6530,1_7097
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_11,Xp_GTX0501_11,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_11,26019,1213113,7142,7581,1_7098,1_7534,437,26019,1213113,7142,7581,1_7098,1_7534,437,+,26019,1213113,7142,7581,1_7098,1_7534
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_12,Xp_GTX0501_12,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_12,281,1204894,7582,8016,1_7535,1_7968,434,281,1204894,7582,8016,1_7535,1_7968,434,+,281,1204894,7582,8016,1_7535,1_7968
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_13,Xp_GTX0501_13,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_13,53236,838470,8017,8326,1_7969,1_8276,309,53236,838470,8017,8326,1_7969,1_8276,309,+,53236,838470,8017,8326,1_7969,1_8276
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_14,Xp_GTX0501_14,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_14,21052,800559,8327,8622,1_8277,1_8571,296,21052,800559,8327,8622,1_8277,1_8571,296,+,21052,800559,8327,8622,1_8277,1_8571
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_15,Xp_GTX0501_15,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_15,11789,603217,8623,8857,1_8572,1_8805,233,11789,603217,8623,8857,1_8572,1_8805,233,+,11789,603217,8623,8857,1_8572,1_8805
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_16,Xp_GTX0501_16,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_16,1598,546444,8859,9087,1_8806,1_9034,229,1598,546444,8859,9087,1_8806,1_9034,229,+,1598,546444,8859,9087,1_8806,1_9034
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_17,Xp_GTX0501_17,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_17,16807,465144,9088,9259,1_9035,1_9205,171,16807,465144,9088,9259,1_9035,1_9205,171,+,16807,465144,9088,9259,1_9035,1_9205
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_18,Xp_GTX0501_18,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_18,1,424180,9260,9444,1_9206,1_9390,185,1,424180,9260,9444,1_9206,1_9390,185,+,1,424180,9260,9444,1_9206,1_9390
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_19,Xp_GTX0501_19,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_19,721,375534,9445,9610,1_9391,1_9556,166,721,375534,9445,9610,1_9391,1_9556,166,+,721,375534,9445,9610,1_9391,1_9556
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_2,Xp_GTX0501_2,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_2,9157,2326464,988,1792,1_981,1_1782,805,9157,2326464,988,1792,1_981,1_1782,805,+,9157,2326464,988,1792,1_981,1_1782
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_20,Xp_GTX0501_20,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_20,1158,330849,9611,9749,1_9557,1_9693,137,1158,330849,9611,9749,1_9557,1_9693,137,+,1158,330849,9611,9749,1_9557,1_9693
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_21,Xp_GTX0501_21,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_21,390,319938,9750,9887,1_9694,1_9830,138,390,319938,9750,9887,1_9694,1_9830,138,+,390,319938,9750,9887,1_9694,1_9830
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_22,Xp_GTX0501_22,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_22,12206,302283,9888,10010,1_9831,1_9953,123,12206,302283,9888,10010,1_9831,1_9953,123,+,12206,302283,9888,10010,1_9831,1_9953
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_23,Xp_GTX0501_23,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_23,65417,281539,10011,10097,1_9954,1_10040,87,65417,281539,10011,10097,1_9954,1_10040,87,+,65417,281539,10011,10097,1_9954,1_10040
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_24,Xp_GTX0501_24,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_24,1366,269941,10098,10190,1_10041,1_10133,93,1366,269941,10098,10190,1_10041,1_10133,93,+,1366,269941,10098,10190,1_10041,1_10133
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_25,Xp_GTX0501_25,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_25,7967,225419,10191,10300,1_10134,1_10241,108,7967,225419,10191,10300,1_10134,1_10241,108,+,7967,225419,10191,10300,1_10134,1_10241
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_26,Xp_GTX0501_26,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_26,38684,220884,10301,10370,1_10242,1_10311,70,38684,220884,10301,10370,1_10242,1_10311,70,+,38684,220884,10301,10370,1_10242,1_10311
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_27,Xp_GTX0501_27,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_27,116,184712,10371,10444,1_10312,1_10385,74,116,184712,10371,10444,1_10312,1_10385,74,+,116,184712,10371,10444,1_10312,1_10385
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_28,Xp_GTX0501_28,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_28,490,202810,10445,10531,1_10386,1_10472,87,490,202810,10445,10531,1_10386,1_10472,87,+,490,202810,10445,10531,1_10386,1_10472
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_29,Xp_GTX0501_29,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_29,823,160987,10532,10598,1_10473,1_10538,67,823,160987,10532,10598,1_10473,1_10538,67,+,823,160987,10532,10598,1_10473,1_10538
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_3,Xp_GTX0501_3,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_3,6803,1956123,1793,2551,1_1783,1_2536,756,6803,1956123,1793,2551,1_1783,1_2536,756,+,6803,1956123,1793,2551,1_1783,1_2536
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_30,Xp_GTX0501_30,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_30,15022,178111,10599,10659,1_10539,1_10599,61,15022,178111,10599,10659,1_10539,1_10599,61,+,15022,178111,10599,10659,1_10539,1_10599
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_31,Xp_GTX0501_31,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_31,1221,127635,10660,10703,1_10600,1_10643,44,1221,127635,10660,10703,1_10600,1_10643,44,+,1221,127635,10660,10703,1_10600,1_10643
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_32,Xp_GTX0501_32,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_32,154,138130,10704,10766,1_10644,1_10705,62,154,138130,10704,10766,1_10644,1_10705,62,+,154,138130,10704,10766,1_10644,1_10705
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_33,Xp_GTX0501_33,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_33,23671,80286,10767,10783,1_10706,1_10722,17,23671,80286,10767,10783,1_10706,1_10722,17,+,23671,80286,10767,10783,1_10706,1_10722
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_34,Xp_GTX0501_34,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_34,472,125129,10784,10837,1_10723,1_10776,54,472,125129,10784,10837,1_10723,1_10776,54,+,472,125129,10784,10837,1_10723,1_10776
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_35,Xp_GTX0501_35,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_35,1,118577,10838,10879,1_10777,1_10818,42,1,118577,10838,10879,1_10777,1_10818,42,+,1,118577,10838,10879,1_10777,1_10818
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_36,Xp_GTX0501_36,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_36,435,116700,10880,10919,1_10819,1_10858,40,435,116700,10880,10919,1_10819,1_10858,40,+,435,116700,10880,10919,1_10819,1_10858
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_37,Xp_GTX0501_37,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_37,756,109685,10920,10967,1_10859,1_10905,46,756,109685,10920,10967,1_10859,1_10905,46,+,756,109685,10920,10967,1_10859,1_10905
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_38,Xp_GTX0501_38,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_38,9893,102419,10968,10997,1_10906,1_10935,30,9893,102419,10968,10997,1_10906,1_10935,30,+,9893,102419,10968,10997,1_10906,1_10935
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_39,Xp_GTX0501_39,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_39,2160,96279,10998,11012,1_10936,1_10950,15,2160,96279,10998,11012,1_10936,1_10950,15,+,2160,96279,10998,11012,1_10936,1_10950
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_4,Xp_GTX0501_4,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_4,19552,1880317,2552,3324,1_2537,1_3305,769,19552,1880317,2552,3324,1_2537,1_3305,769,+,19552,1880317,2552,3324,1_2537,1_3305
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_41,Xp_GTX0501_41,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_41,178,93948,11017,11060,1_10955,1_10997,44,178,93948,11017,11060,1_10955,1_10997,44,+,178,93948,11017,11060,1_10955,1_10997
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_43,Xp_GTX0501_43,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_43,20,65884,11061,11086,1_10998,1_11023,26,20,65884,11061,11086,1_10998,1_11023,26,+,20,65884,11061,11086,1_10998,1_11023
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_44,Xp_GTX0501_44,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_44,8846,23043,11087,11095,1_11024,1_11032,9,8846,23043,11087,11095,1_11024,1_11032,9,+,8846,23043,11087,11095,1_11024,1_11032
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_45,Xp_GTX0501_45,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_45,133,49737,11096,11114,1_11033,1_11051,19,133,49737,11096,11114,1_11033,1_11051,19,+,133,49737,11096,11114,1_11033,1_11051
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_46,Xp_GTX0501_46,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_46,832,42666,11115,11126,1_11052,1_11063,12,832,42666,11115,11126,1_11052,1_11063,12,+,832,42666,11115,11126,1_11052,1_11063
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_48,Xp_GTX0501_48,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_48,3133,37337,11127,11144,1_11064,1_11078,15,3133,37337,11127,11144,1_11064,1_11078,15,+,3133,37337,11127,11144,1_11064,1_11078
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_5,Xp_GTX0501_5,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_5,249,1818267,3325,4030,1_3306,1_4006,704,249,1818267,3325,4030,1_3306,1_4006,704,+,249,1818267,3325,4030,1_3306,1_4006
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_50,Xp_GTX0501_50,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_50,6923,31193,11146,11151,1_11079,1_11084,6,6923,31193,11146,11151,1_11079,1_11084,6,+,6923,31193,11146,11151,1_11079,1_11084
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_52,Xp_GTX0501_52,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_52,2056,29430,11152,11159,1_11085,1_11092,8,2056,29430,11152,11159,1_11085,1_11092,8,+,2056,29430,11152,11159,1_11085,1_11092
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_55,Xp_GTX0501_55,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_55,890,23158,11164,11174,1_11097,1_11107,11,890,23158,11164,11174,1_11097,1_11107,11,+,890,23158,11164,11174,1_11097,1_11107
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_56,Xp_GTX0501_56,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_56,2671,17094,11175,11181,1_11108,1_11114,7,2671,17094,11175,11181,1_11108,1_11114,7,+,2671,17094,11175,11181,1_11108,1_11114
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_6,Xp_GTX0501_6,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_6,12783,1643858,4031,4698,1_4007,1_11136,663,12783,1643858,4031,4698,1_4007,1_11136,663,+,12783,1643858,4031,4698,1_4007,1_11136
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_7,Xp_GTX0501_7,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_7,2290,1617608,4699,5352,1_4668,1_5316,649,2290,1617608,4699,5352,1_4668,1_5316,649,+,2290,1617608,4699,5352,1_4668,1_5316
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_8,Xp_GTX0501_8,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_8,189,1579626,5353,5982,1_5317,1_5942,627,189,1579626,5353,5982,1_5317,1_5942,627,+,189,1579626,5353,5982,1_5317,1_5942
Xanthoria_parietina_GTX0501,Xanthoria_parietina_GTX0501,Xp_GTX0501_9,Xp_GTX0501_9,Xanthoria_parietina_GTX0501 Xanthoria_parietina_GTX0501 selfBlk Xp_GTX0501_9,32556,1564558,5983,6572,1_5943,1_6529,587,32556,1564558,5983,6572,1_5943,1_6529,587,+,32556,1564558,5983,6572,1_5943,1_6529
Xanthoria_calcicola_GTX0491,Xanthoria_calcicola_GTX0491,Xc_GTX0491_1,Xc_GTX0491_1,Xanthoria_calcicola_GTX0491 Xanthoria_calcicola_GTX0491 selfBlk Xc_GTX0491_1,11707,4653790,1,1450,0_0,0_1432,1435,11707,4653790,1,1450,0_0,0_1432,1435,+,11707,4653790,1,1450,0_0,0_1432
Xanthoria_calcicola_GTX0491,Xanthoria_calcicola_GTX0491,Xc_GTX0491_10,Xc_GTX0491_10,Xanthoria_calcicola_GTX0491 Xanthoria_calcicola_GTX0491 selfBlk Xc_GTX0491_10,52787,1920907,7688,8199,0_7612,0_8121,510,52787,1920907,7688,8199,0_7612,0_8121,510,+,52787,1920907,7688,8199,0_7612,0_8121
