Orthogroup	Xanthoria_parietina_SAMEA115359166	Xanthoria_parietina_GTX0501
OG0001619	XANPARI20_001609-T1	XANPAGTX0501_002802-T1
OG0001620	XANPARI20_001608-T1	XANPAGTX0501_002803-T1
OG0001621	XANPARI20_001607-T1	XANPAGTX0501_002804-T1
OG0001622	XANPARI20_001606-T1	XANPAGTX0501_002805-T1
OG0001623	XANPARI20_001605-T1	XANPAGTX0501_002806-T1
OG0001624	XANPARI20_001604-T1	XANPAGTX0501_002807-T1
OG0001625	XANPARI20_001602-T1	XANPAGTX0501_002810-T1
OG0001626	XANPARI20_001601-T1	XANPAGTX0501_002811-T1
OG0001627	XANPARI20_001599-T1	XANPAGTX0501_002813-T1
OG0001628	XANPARI20_001598-T1	XANPAGTX0501_002814-T1
OG0001629	XANPARI20_001597-T1	XANPAGTX0501_002815-T1
OG0001630	XANPARI20_001596-T1	XANPAGTX0501_002816-T1
OG0001631	XANPARI20_001593-T1	XANPAGTX0501_002820-T1
OG0001632	XANPARI20_001592-T1	XANPAGTX0501_002822-T1
OG0001633	XANPARI20_001591-T1	XANPAGTX0501_002823-T1
OG0001634	XANPARI20_001590-T1	XANPAGTX0501_002824-T1
OG0001635	XANPARI20_001589-T1	XANPAGTX0501_002826-T1
OG0001636	XANPARI20_001588-T1	XANPAGTX0501_002827-T1
OG0001637	XANPARI20_001587-T1	XANPAGTX0501_002828-T1
OG0001638	XANPARI20_001585-T1	XANPAGTX0501_002830-T1
OG0001639	XANPARI20_001584-T1	XANPAGTX0501_002831-T1
OG0001640	XANPARI20_001583-T1	XANPAGTX0501_002832-T1
OG0001641	XANPARI20_001582-T1	XANPAGTX0501_002833-T1
OG0001642	XANPARI20_001581-T1	XANPAGTX0501_002834-T1
OG0001643	XANPARI20_001580-T1	XANPAGTX0501_002836-T1
OG0001644	XANPARI20_001578-T1	XANPAGTX0501_002839-T1
OG0001645	XANPARI20_001576-T1	XANPAGTX0501_002841-T1
OG0001646	XANPARI20_001575-T1	XANPAGTX0501_002842-T1
OG0001647	XANPARI20_001574-T1	XANPAGTX0501_002843-T1
OG0001648	XANPARI20_001573-T1	XANPAGTX0501_002845-T1
OG0001649	XANPARI20_001570-T1	XANPAGTX0501_002848-T1
OG0001650	XANPARI20_001569-T1	XANPAGTX0501_002849-T1
OG0001651	XANPARI20_001568-T1	XANPAGTX0501_002850-T1
OG0001652	XANPARI20_001567-T1	XANPAGTX0501_002851-T1
OG0001653	XANPARI20_001566-T1	XANPAGTX0501_002852-T1
OG0001654	XANPARI20_001565-T1	XANPAGTX0501_002853-T1
OG0001655	XANPARI20_001564-T1	XANPAGTX0501_002855-T1
OG0001656	XANPARI20_001563-T1	XANPAGTX0501_002856-T1
OG0001657	XANPARI20_001562-T1	XANPAGTX0501_002858-T1
OG0001658	XANPARI20_001561-T1	XANPAGTX0501_002859-T1
OG0001659	XANPARI20_001560-T1	XANPAGTX0501_002860-T1
OG0001660	XANPARI20_001559-T1	XANPAGTX0501_002861-T1
OG0001661	XANPARI20_001558-T1	XANPAGTX0501_002862-T1
OG0001662	XANPARI20_001557-T1	XANPAGTX0501_002863-T1
OG0001663	XANPARI20_001556-T1	XANPAGTX0501_002864-T1
OG0001664	XANPARI20_001551-T1	XANPAGTX0501_002869-T1
OG0001665	XANPARI20_001549-T1	XANPAGTX0501_002871-T1
OG0001666	XANPARI20_001548-T1	XANPAGTX0501_002872-T1
OG0001667	XANPARI20_001547-T1	XANPAGTX0501_002873-T1
OG0001668	XANPARI20_001546-T1	XANPAGTX0501_002874-T1
OG0001669	XANPARI20_001543-T1	XANPAGTX0501_002877-T1
OG0001670	XANPARI20_001542-T1	XANPAGTX0501_002878-T1
OG0001671	XANPARI20_001541-T1	XANPAGTX0501_002879-T1
OG0001672	XANPARI20_001540-T1	XANPAGTX0501_002880-T1
OG0001673	XANPARI20_001539-T1	XANPAGTX0501_002881-T1
OG0001674	XANPARI20_001537-T1	XANPAGTX0501_002883-T1
OG0001675	XANPARI20_001536-T1	XANPAGTX0501_002884-T1
OG0001676	XANPARI20_001535-T1	XANPAGTX0501_002885-T1
OG0001677	XANPARI20_001533-T1	XANPAGTX0501_002887-T1
OG0001678	XANPARI20_001532-T1	XANPAGTX0501_002888-T1
OG0001679	XANPARI20_001526-T1	XANPAGTX0501_002897-T1
OG0001680	XANPARI20_001525-T1	XANPAGTX0501_002898-T1
OG0001681	XANPARI20_001524-T1	XANPAGTX0501_002899-T1
OG0001682	XANPARI20_001523-T1	XANPAGTX0501_002900-T1
OG0001683	XANPARI20_001522-T1	XANPAGTX0501_002901-T1
OG0001684	XANPARI20_001521-T1	XANPAGTX0501_002902-T1
OG0001685	XANPARI20_001520-T1	XANPAGTX0501_002903-T1
OG0001686	XANPARI20_001519-T1	XANPAGTX0501_002904-T1
OG0001687	XANPARI20_001517-T1	XANPAGTX0501_002907-T1
OG0001688	XANPARI20_001516-T1	XANPAGTX0501_002909-T1
OG0001689	XANPARI20_001515-T1	XANPAGTX0501_002910-T1
OG0001690	XANPARI20_001514-T1	XANPAGTX0501_002911-T1
OG0001691	XANPARI20_001513-T1	XANPAGTX0501_002912-T1
OG0001692	XANPARI20_001512-T1	XANPAGTX0501_002913-T1
OG0001693	XANPARI20_001511-T1	XANPAGTX0501_002914-T1
OG0001694	XANPARI20_001510-T1	XANPAGTX0501_002915-T1
OG0001695	XANPARI20_001509-T1	XANPAGTX0501_002916-T1
OG0001696	XANPARI20_001508-T1	XANPAGTX0501_002917-T1
OG0001697	XANPARI20_001506-T1	XANPAGTX0501_002919-T1
OG0001698	XANPARI20_001505-T1	XANPAGTX0501_002920-T1
OG0001699	XANPARI20_001504-T1	XANPAGTX0501_002921-T1
OG0001700	XANPARI20_001503-T1	XANPAGTX0501_002922-T1
OG0001701	XANPARI20_001502-T1	XANPAGTX0501_002923-T1
OG0001702	XANPARI20_001501-T1	XANPAGTX0501_002924-T1
OG0001703	XANPARI20_001499-T1	XANPAGTX0501_002926-T1
OG0001704	XANPARI20_001496-T1	XANPAGTX0501_002930-T1
OG0001705	XANPARI20_001495-T1	XANPAGTX0501_002932-T1
OG0001706	XANPARI20_004499-T1	XANPAGTX0501_000958-T1
OG0001707	XANPARI20_001493-T1	XANPAGTX0501_002940-T1
OG0001708	XANPARI20_001492-T1	XANPAGTX0501_002941-T1
OG0001709	XANPARI20_001490-T1	XANPAGTX0501_002944-T1
OG0001710	XANPARI20_001489-T1	XANPAGTX0501_002945-T1
OG0001711	XANPARI20_001488-T1	XANPAGTX0501_002946-T1
OG0001712	XANPARI20_001487-T1	XANPAGTX0501_002947-T1
OG0001713	XANPARI20_001485-T1	XANPAGTX0501_002949-T1
OG0001714	XANPARI20_001484-T1	XANPAGTX0501_002950-T1
OG0001715	XANPARI20_001483-T1	XANPAGTX0501_002951-T1
OG0001716	XANPARI20_001481-T1	XANPAGTX0501_002953-T1
OG0001717	XANPARI20_001480-T1	XANPAGTX0501_002954-T1
OG0001718	XANPARI20_001479-T1	XANPAGTX0501_002956-T1
OG0001719	XANPARI20_001477-T1	XANPAGTX0501_002959-T1
OG0001720	XANPARI20_001476-T1	XANPAGTX0501_002960-T1
OG0001721	XANPARI20_001475-T1	XANPAGTX0501_002961-T1
OG0001722	XANPARI20_001474-T1	XANPAGTX0501_002962-T1
OG0001723	XANPARI20_001472-T1	XANPAGTX0501_002963-T1
OG0001724	XANPARI20_001471-T1	XANPAGTX0501_002964-T1
OG0001725	XANPARI20_001470-T1	XANPAGTX0501_002965-T1
OG0001726	XANPARI20_001469-T1	XANPAGTX0501_002966-T1
OG0001727	XANPARI20_001468-T1	XANPAGTX0501_002967-T1
OG0001728	XANPARI20_001467-T1	XANPAGTX0501_002969-T1
OG0001729	XANPARI20_001466-T1	XANPAGTX0501_002970-T1
OG0001730	XANPARI20_001465-T1	XANPAGTX0501_002971-T1
OG0001731	XANPARI20_001464-T1	XANPAGTX0501_002972-T1
OG0001732	XANPARI20_001463-T1	XANPAGTX0501_002973-T1
OG0001733	XANPARI20_001462-T1	XANPAGTX0501_002974-T1
OG0001734	XANPARI20_001460-T1	XANPAGTX0501_002977-T1
OG0001735	XANPARI20_001459-T1	XANPAGTX0501_002979-T1
OG0001736	XANPARI20_001457-T1	XANPAGTX0501_002981-T1
OG0001737	XANPARI20_001455-T1	XANPAGTX0501_002983-T1
OG0001738	XANPARI20_001454-T1	XANPAGTX0501_002984-T1
OG0001739	XANPARI20_001453-T1	XANPAGTX0501_002985-T1
OG0001740	XANPARI20_001451-T1	XANPAGTX0501_002987-T1
OG0001741	XANPARI20_001450-T1	XANPAGTX0501_002988-T1
OG0001742	XANPARI20_001449-T1	XANPAGTX0501_002989-T1
OG0001743	XANPARI20_001448-T1	XANPAGTX0501_002991-T1
OG0001744	XANPARI20_001447-T1	XANPAGTX0501_002992-T1
OG0001745	XANPARI20_001446-T1	XANPAGTX0501_002993-T1
OG0001746	XANPARI20_001445-T1	XANPAGTX0501_002994-T1
OG0001747	XANPARI20_001444-T1	XANPAGTX0501_002995-T1
OG0001748	XANPARI20_001443-T1	XANPAGTX0501_002996-T1
OG0001749	XANPARI20_001442-T1	XANPAGTX0501_002997-T1
OG0001750	XANPARI20_001441-T1	XANPAGTX0501_002998-T1
OG0001751	XANPARI20_001439-T1	XANPAGTX0501_003000-T1
OG0001752	XANPARI20_001438-T1	XANPAGTX0501_003001-T1
OG0001753	XANPARI20_001436-T1	XANPAGTX0501_003003-T1
OG0001754	XANPARI20_001435-T1	XANPAGTX0501_003004-T1
OG0001755	XANPARI20_001434-T1	XANPAGTX0501_003005-T1
OG0001756	XANPARI20_001431-T1	XANPAGTX0501_003009-T1
OG0001757	XANPARI20_001430-T1	XANPAGTX0501_003010-T1
OG0001758	XANPARI20_001428-T1	XANPAGTX0501_003012-T1
OG0001759	XANPARI20_001427-T1	XANPAGTX0501_003013-T1
OG0001760	XANPARI20_001426-T1	XANPAGTX0501_003014-T1
OG0001761	XANPARI20_001425-T1	XANPAGTX0501_003015-T1
OG0001762	XANPARI20_001424-T1	XANPAGTX0501_003016-T1
OG0001763	XANPARI20_001423-T1	XANPAGTX0501_003017-T1
OG0001764	XANPARI20_001421-T1	XANPAGTX0501_003019-T1
OG0001765	XANPARI20_001420-T1	XANPAGTX0501_003020-T1
OG0001766	XANPARI20_001419-T1	XANPAGTX0501_003021-T1
OG0001767	XANPARI20_001418-T1	XANPAGTX0501_003023-T1
OG0001768	XANPARI20_001417-T1	XANPAGTX0501_003024-T1
OG0001769	XANPARI20_001416-T1	XANPAGTX0501_003025-T1
OG0001770	XANPARI20_001415-T1	XANPAGTX0501_003026-T1
OG0001771	XANPARI20_001413-T1	XANPAGTX0501_003028-T1
OG0001772	XANPARI20_001412-T1	XANPAGTX0501_003029-T1
OG0001773	XANPARI20_001411-T1	XANPAGTX0501_003030-T1
OG0001774	XANPARI20_001409-T1	XANPAGTX0501_003032-T1
OG0001775	XANPARI20_001408-T1	XANPAGTX0501_003033-T1
OG0001776	XANPARI20_001406-T1	XANPAGTX0501_003037-T1
OG0001777	XANPARI20_001405-T1	XANPAGTX0501_003038-T1
OG0001778	XANPARI20_001404-T1	XANPAGTX0501_003039-T1
OG0001779	XANPARI20_001403-T1	XANPAGTX0501_003040-T1
OG0001780	XANPARI20_001402-T1	XANPAGTX0501_003041-T1
OG0001781	XANPARI20_001401-T1	XANPAGTX0501_003043-T1
OG0001782	XANPARI20_001400-T1	XANPAGTX0501_003044-T1
OG0001783	XANPARI20_001399-T1	XANPAGTX0501_003045-T1
OG0001784	XANPARI20_001398-T1	XANPAGTX0501_003046-T1
OG0001785	XANPARI20_001397-T1	XANPAGTX0501_003047-T1
OG0001786	XANPARI20_001396-T1	XANPAGTX0501_003048-T1
OG0001787	XANPARI20_001394-T1	XANPAGTX0501_003050-T1
OG0001788	XANPARI20_001393-T1	XANPAGTX0501_003051-T1
OG0001789	XANPARI20_001389-T1	XANPAGTX0501_003053-T1
OG0001790	XANPARI20_001388-T1	XANPAGTX0501_003054-T1
OG0001791	XANPARI20_001387-T1	XANPAGTX0501_003055-T1
OG0001792	XANPARI20_001386-T1	XANPAGTX0501_003056-T1
OG0001793	XANPARI20_001385-T1	XANPAGTX0501_003057-T1
OG0001794	XANPARI20_001383-T1	XANPAGTX0501_003059-T1
OG0001795	XANPARI20_001382-T1	XANPAGTX0501_003061-T1
OG0001796	XANPARI20_001379-T1	XANPAGTX0501_003064-T1
OG0001797	XANPARI20_001376-T1	XANPAGTX0501_003067-T1
OG0001798	XANPARI20_001375-T1	XANPAGTX0501_003068-T1
OG0001799	XANPARI20_001374-T1	XANPAGTX0501_003069-T1
OG0001800	XANPARI20_001373-T1	XANPAGTX0501_003070-T1
OG0001801	XANPARI20_001372-T1	XANPAGTX0501_003071-T1
OG0001802	XANPARI20_001371-T1	XANPAGTX0501_003072-T1
OG0001803	XANPARI20_001370-T1	XANPAGTX0501_003073-T1
OG0001804	XANPARI20_001369-T1	XANPAGTX0501_003074-T1
OG0001805	XANPARI20_001368-T1	XANPAGTX0501_003075-T1
OG0001806	XANPARI20_001364-T1	XANPAGTX0501_003081-T1
OG0001807	XANPARI20_001363-T1	XANPAGTX0501_003082-T1
OG0001808	XANPARI20_001361-T1	XANPAGTX0501_003084-T1
OG0001809	XANPARI20_001360-T1	XANPAGTX0501_003085-T1
OG0001810	XANPARI20_001359-T1	XANPAGTX0501_003086-T1
OG0001811	XANPARI20_001358-T1	XANPAGTX0501_003087-T1
OG0001812	XANPARI20_001357-T1	XANPAGTX0501_003088-T1
OG0001813	XANPARI20_001356-T1	XANPAGTX0501_003089-T1
OG0001814	XANPARI20_001355-T1	XANPAGTX0501_003090-T1
OG0001815	XANPARI20_001352-T1	XANPAGTX0501_003093-T1
OG0001816	XANPARI20_001351-T1	XANPAGTX0501_003095-T1
OG0001817	XANPARI20_001350-T1	XANPAGTX0501_003096-T1
OG0001818	XANPARI20_001348-T1	XANPAGTX0501_003097-T1
OG0001819	XANPARI20_001347-T1	XANPAGTX0501_003098-T1
OG0001820	XANPARI20_001344-T1	XANPAGTX0501_003104-T1
OG0001821	XANPARI20_001343-T1	XANPAGTX0501_003105-T1
OG0001822	XANPARI20_001342-T1	XANPAGTX0501_003106-T1
OG0001823	XANPARI20_001339-T1	XANPAGTX0501_003109-T1
OG0001824	XANPARI20_001337-T1	XANPAGTX0501_003111-T1
OG0001825	XANPARI20_001329-T1	XANPAGTX0501_003120-T1
OG0001826	XANPARI20_001327-T1	XANPAGTX0501_003122-T1
OG0001827	XANPARI20_001326-T1	XANPAGTX0501_003123-T1
OG0001828	XANPARI20_001325-T1	XANPAGTX0501_003124-T1
OG0001829	XANPARI20_001324-T1	XANPAGTX0501_003125-T1
OG0001830	XANPARI20_001323-T1	XANPAGTX0501_003126-T1
OG0001831	XANPARI20_001322-T1	XANPAGTX0501_003127-T1
OG0001832	XANPARI20_001321-T1	XANPAGTX0501_003128-T1
OG0001833	XANPARI20_001320-T1	XANPAGTX0501_003129-T1
OG0001834	XANPARI20_001318-T1	XANPAGTX0501_003130-T1
OG0001835	XANPARI20_001317-T1	XANPAGTX0501_003131-T1
OG0001836	XANPARI20_001316-T1	XANPAGTX0501_003132-T1
OG0001837	XANPARI20_001315-T1	XANPAGTX0501_003133-T1
OG0001838	XANPARI20_001314-T1	XANPAGTX0501_003134-T1
OG0001839	XANPARI20_001313-T1	XANPAGTX0501_003135-T1
OG0001840	XANPARI20_001312-T1	XANPAGTX0501_003136-T1
OG0001841	XANPARI20_001311-T1	XANPAGTX0501_003138-T1
OG0001842	XANPARI20_001310-T1	XANPAGTX0501_003139-T1
OG0001843	XANPARI20_001307-T1	XANPAGTX0501_003142-T1
OG0001844	XANPARI20_001306-T1	XANPAGTX0501_003143-T1
OG0001845	XANPARI20_001305-T1	XANPAGTX0501_003144-T1
OG0001846	XANPARI20_001304-T1	XANPAGTX0501_003145-T1
OG0001847	XANPARI20_001303-T1	XANPAGTX0501_003147-T1
OG0001848	XANPARI20_001301-T1	XANPAGTX0501_003149-T1
OG0001849	XANPARI20_001300-T1	XANPAGTX0501_003150-T1
OG0001850	XANPARI20_001299-T1	XANPAGTX0501_003151-T1
OG0001851	XANPARI20_001298-T1	XANPAGTX0501_003152-T1
OG0001852	XANPARI20_001296-T1	XANPAGTX0501_003154-T1
OG0001853	XANPARI20_001295-T1	XANPAGTX0501_003155-T1
OG0001854	XANPARI20_001294-T1	XANPAGTX0501_003157-T1
OG0001855	XANPARI20_001293-T1	XANPAGTX0501_003158-T1
OG0001856	XANPARI20_001292-T1	XANPAGTX0501_003159-T1
OG0001858	XANPARI20_001286-T1	XANPAGTX0501_009228-T1
OG0001859	XANPARI20_001285-T1	XANPAGTX0501_009229-T1
OG0001860	XANPARI20_001284-T1	XANPAGTX0501_009230-T1
OG0001861	XANPARI20_001283-T1	XANPAGTX0501_009232-T1
OG0001862	XANPARI20_001281-T1	XANPAGTX0501_009235-T1
OG0001863	XANPARI20_001280-T1	XANPAGTX0501_009236-T1
OG0001864	XANPARI20_001279-T1	XANPAGTX0501_009237-T1
OG0001865	XANPARI20_001278-T1	XANPAGTX0501_009238-T1
OG0001866	XANPARI20_001277-T1	XANPAGTX0501_009239-T1
OG0001867	XANPARI20_001276-T1	XANPAGTX0501_009240-T1
OG0001868	XANPARI20_001275-T1	XANPAGTX0501_009241-T1
OG0001869	XANPARI20_001274-T1	XANPAGTX0501_009242-T1
OG0001870	XANPARI20_001273-T1	XANPAGTX0501_009243-T1
OG0001871	XANPARI20_001271-T1	XANPAGTX0501_009245-T1
OG0001872	XANPARI20_001270-T1	XANPAGTX0501_009248-T1
OG0001873	XANPARI20_001269-T1	XANPAGTX0501_009250-T1
OG0001874	XANPARI20_001267-T1	XANPAGTX0501_009252-T1
OG0001875	XANPARI20_001266-T1	XANPAGTX0501_009253-T1
OG0001876	XANPARI20_001265-T1	XANPAGTX0501_009254-T1
OG0001877	XANPARI20_001263-T1	XANPAGTX0501_009256-T1
OG0001878	XANPARI20_001260-T1	XANPAGTX0501_009260-T1
OG0001879	XANPARI20_001259-T1	XANPAGTX0501_009261-T1
OG0001880	XANPARI20_001258-T1	XANPAGTX0501_009262-T1
OG0001881	XANPARI20_001257-T1	XANPAGTX0501_009263-T1
OG0001882	XANPARI20_001254-T1	XANPAGTX0501_009266-T1
OG0001883	XANPARI20_001253-T1	XANPAGTX0501_009267-T1
OG0001884	XANPARI20_001252-T1	XANPAGTX0501_009268-T1
OG0001885	XANPARI20_001251-T1	XANPAGTX0501_009269-T1
OG0001886	XANPARI20_001250-T1	XANPAGTX0501_009270-T1
OG0001887	XANPARI20_001249-T1	XANPAGTX0501_009271-T1
OG0001888	XANPARI20_001248-T1	XANPAGTX0501_009272-T1
OG0001889	XANPARI20_001247-T1	XANPAGTX0501_009274-T1
OG0001890	XANPARI20_001246-T1	XANPAGTX0501_009275-T1
OG0001891	XANPARI20_001245-T1	XANPAGTX0501_009276-T1
OG0001892	XANPARI20_001244-T1	XANPAGTX0501_009277-T1
OG0001893	XANPARI20_001243-T1	XANPAGTX0501_009278-T1
OG0001894	XANPARI20_001242-T1	XANPAGTX0501_009279-T1
OG0001895	XANPARI20_001241-T1	XANPAGTX0501_009280-T1
OG0001896	XANPARI20_001240-T1	XANPAGTX0501_009281-T1
OG0001897	XANPARI20_001239-T1	XANPAGTX0501_009282-T1
OG0001898	XANPARI20_001237-T1	XANPAGTX0501_009284-T1
OG0001899	XANPARI20_001235-T1	XANPAGTX0501_009286-T1
OG0001900	XANPARI20_001234-T1	XANPAGTX0501_009287-T1
OG0001901	XANPARI20_001233-T1	XANPAGTX0501_009289-T1
OG0001902	XANPARI20_001231-T1	XANPAGTX0501_009291-T1
OG0001903	XANPARI20_001230-T1	XANPAGTX0501_009292-T1
OG0001904	XANPARI20_001229-T1	XANPAGTX0501_009293-T1
OG0001905	XANPARI20_001225-T1	XANPAGTX0501_009299-T1
OG0001906	XANPARI20_001223-T1	XANPAGTX0501_009301-T1
OG0001907	XANPARI20_001222-T1	XANPAGTX0501_009302-T1
OG0001908	XANPARI20_001221-T1	XANPAGTX0501_009303-T1
OG0001909	XANPARI20_001220-T1	XANPAGTX0501_009305-T1
OG0001910	XANPARI20_001219-T1	XANPAGTX0501_009306-T1
OG0001911	XANPARI20_001218-T1	XANPAGTX0501_009308-T1
OG0001912	XANPARI20_001216-T1	XANPAGTX0501_009311-T1
OG0001913	XANPARI20_001215-T1	XANPAGTX0501_009312-T1
OG0001914	XANPARI20_001214-T1	XANPAGTX0501_009313-T1
OG0001915	XANPARI20_001213-T1	XANPAGTX0501_009316-T1
OG0001916	XANPARI20_001212-T1	XANPAGTX0501_009317-T1
OG0001917	XANPARI20_001211-T1	XANPAGTX0501_009318-T1
OG0001918	XANPARI20_001209-T1	XANPAGTX0501_009320-T1
OG0001919	XANPARI20_001204-T1	XANPAGTX0501_009326-T1
OG0001920	XANPARI20_001203-T1	XANPAGTX0501_009327-T1
OG0001921	XANPARI20_001202-T1	XANPAGTX0501_009328-T1
OG0001923	XANPARI20_001199-T1	XANPAGTX0501_009332-T1
OG0001924	XANPARI20_001197-T1	XANPAGTX0501_009334-T1
OG0001925	XANPARI20_001196-T1	XANPAGTX0501_009335-T1
OG0001926	XANPARI20_001195-T1	XANPAGTX0501_009336-T1
OG0001927	XANPARI20_001193-T1	XANPAGTX0501_009338-T1
OG0001928	XANPARI20_001191-T1	XANPAGTX0501_009340-T1
OG0001929	XANPARI20_001189-T1	XANPAGTX0501_009342-T1
OG0001930	XANPARI20_001187-T1	XANPAGTX0501_009343-T1
OG0001931	XANPARI20_001186-T1	XANPAGTX0501_009345-T1
OG0001932	XANPARI20_001181-T1	XANPAGTX0501_009350-T1
OG0001933	XANPARI20_001179-T1	XANPAGTX0501_009352-T1
OG0001934	XANPARI20_001176-T1	XANPAGTX0501_004479-T1
OG0001935	XANPARI20_001175-T1	XANPAGTX0501_004480-T1
OG0001936	XANPARI20_001174-T1	XANPAGTX0501_004482-T1
OG0001937	XANPARI20_001173-T1	XANPAGTX0501_004483-T1
OG0001938	XANPARI20_001172-T1	XANPAGTX0501_004484-T1
OG0001939	XANPARI20_001171-T1	XANPAGTX0501_004486-T1
OG0001940	XANPARI20_001170-T1	XANPAGTX0501_007377-T1
OG0001941	XANPARI20_001169-T1	XANPAGTX0501_004488-T1
OG0001943	XANPARI20_001167-T1	XANPAGTX0501_004490-T1
OG0001944	XANPARI20_001163-T1	XANPAGTX0501_004495-T1
OG0001945	XANPARI20_001162-T1	XANPAGTX0501_004496-T1
OG0001946	XANPARI20_001161-T1	XANPAGTX0501_004497-T1
OG0001947	XANPARI20_001159-T1	XANPAGTX0501_004499-T1
OG0001948	XANPARI20_001157-T1	XANPAGTX0501_004501-T1
OG0001949	XANPARI20_001154-T1	XANPAGTX0501_004504-T1
OG0001950	XANPARI20_001151-T1	XANPAGTX0501_004510-T1
OG0001951	XANPARI20_001150-T1	XANPAGTX0501_004511-T1
OG0001952	XANPARI20_001149-T1	XANPAGTX0501_004515-T1
OG0001953	XANPARI20_001148-T1	XANPAGTX0501_004516-T1
OG0001954	XANPARI20_001147-T1	XANPAGTX0501_004517-T1
OG0001955	XANPARI20_001146-T1	XANPAGTX0501_004518-T1
OG0001956	XANPARI20_001144-T1	XANPAGTX0501_004521-T1
OG0001957	XANPARI20_001143-T1	XANPAGTX0501_004523-T1
OG0001958	XANPARI20_001142-T1	XANPAGTX0501_004524-T1
OG0001959	XANPARI20_001140-T1	XANPAGTX0501_004526-T1
OG0001960	XANPARI20_001139-T1	XANPAGTX0501_004527-T1
OG0001961	XANPARI20_001138-T1	XANPAGTX0501_004528-T1
OG0001962	XANPARI20_001137-T1	XANPAGTX0501_004529-T1
OG0001963	XANPARI20_001136-T1	XANPAGTX0501_004530-T1
OG0001964	XANPARI20_001135-T1	XANPAGTX0501_004532-T1
OG0001965	XANPARI20_001134-T1	XANPAGTX0501_004533-T1
OG0001966	XANPARI20_001133-T1	XANPAGTX0501_004534-T1
OG0001967	XANPARI20_001132-T1	XANPAGTX0501_004535-T1
OG0001968	XANPARI20_001131-T1	XANPAGTX0501_004536-T1
OG0001969	XANPARI20_001129-T1	XANPAGTX0501_004538-T1
OG0001970	XANPARI20_001127-T1	XANPAGTX0501_004540-T1
OG0001971	XANPARI20_001126-T1	XANPAGTX0501_004542-T1
OG0001972	XANPARI20_001125-T1	XANPAGTX0501_004543-T1
OG0001973	XANPARI20_001124-T1	XANPAGTX0501_004545-T1
OG0001974	XANPARI20_001123-T1	XANPAGTX0501_004546-T1
OG0001975	XANPARI20_001122-T1	XANPAGTX0501_004547-T1
OG0001976	XANPARI20_001121-T1	XANPAGTX0501_004548-T1
OG0001977	XANPARI20_001120-T1	XANPAGTX0501_004549-T1
OG0001978	XANPARI20_001116-T1	XANPAGTX0501_004554-T1
OG0001979	XANPARI20_001115-T1	XANPAGTX0501_004555-T1
OG0001980	XANPARI20_001114-T1	XANPAGTX0501_004556-T1
OG0001981	XANPARI20_001113-T1	XANPAGTX0501_004557-T1
OG0001982	XANPARI20_001112-T1	XANPAGTX0501_004558-T1
OG0001983	XANPARI20_001111-T1	XANPAGTX0501_004559-T1
OG0001984	XANPARI20_001110-T1	XANPAGTX0501_004560-T1
OG0001985	XANPARI20_001109-T1	XANPAGTX0501_004561-T1
OG0001986	XANPARI20_001108-T1	XANPAGTX0501_004562-T1
OG0001987	XANPARI20_001107-T1	XANPAGTX0501_004564-T1
OG0001988	XANPARI20_001106-T1	XANPAGTX0501_004565-T1
OG0001989	XANPARI20_001105-T1	XANPAGTX0501_004566-T1
OG0001991	XANPARI20_001104-T1	XANPAGTX0501_004568-T1
OG0001992	XANPARI20_001103-T1	XANPAGTX0501_004569-T1
OG0001993	XANPARI20_001102-T1	XANPAGTX0501_004570-T1
OG0001994	XANPARI20_001101-T1	XANPAGTX0501_004571-T1
OG0001995	XANPARI20_001100-T1	XANPAGTX0501_004573-T1
OG0001996	XANPARI20_001099-T1	XANPAGTX0501_004574-T1
OG0001997	XANPARI20_001098-T1	XANPAGTX0501_004575-T1
OG0001998	XANPARI20_001097-T1	XANPAGTX0501_004576-T1
OG0001999	XANPARI20_001096-T1	XANPAGTX0501_004577-T1
OG0002000	XANPARI20_001095-T1	XANPAGTX0501_004578-T1
OG0002001	XANPARI20_001094-T1	XANPAGTX0501_004579-T1
OG0002002	XANPARI20_001093-T1	XANPAGTX0501_004580-T1
OG0002003	XANPARI20_001092-T1	XANPAGTX0501_004581-T1
OG0002004	XANPARI20_001091-T1	XANPAGTX0501_004582-T1
OG0002005	XANPARI20_001090-T1	XANPAGTX0501_004583-T1
OG0002006	XANPARI20_001088-T1	XANPAGTX0501_004585-T1
OG0002007	XANPARI20_001087-T1	XANPAGTX0501_004586-T1
OG0002008	XANPARI20_001086-T1	XANPAGTX0501_004587-T1
OG0002009	XANPARI20_001084-T1	XANPAGTX0501_004589-T1
OG0002010	XANPARI20_001083-T1	XANPAGTX0501_004590-T1
OG0002011	XANPARI20_001081-T1	XANPAGTX0501_004592-T1
OG0002012	XANPARI20_001080-T1	XANPAGTX0501_004593-T1
OG0002013	XANPARI20_001079-T1	XANPAGTX0501_004594-T1
OG0002014	XANPARI20_001078-T1	XANPAGTX0501_004596-T1
OG0002015	XANPARI20_001077-T1	XANPAGTX0501_004597-T1
OG0002016	XANPARI20_001076-T1	XANPAGTX0501_004598-T1
OG0002017	XANPARI20_001075-T1	XANPAGTX0501_004599-T1
OG0002018	XANPARI20_001074-T1	XANPAGTX0501_004601-T1
OG0002019	XANPARI20_001073-T1	XANPAGTX0501_004602-T1
OG0002020	XANPARI20_001072-T1	XANPAGTX0501_004603-T1
