Orthogroup	Xanthoria_parietina_GTX0501	Xanthoria_parietina_SAMEA115359166
OG0001770	XANPAGTX0501_003026-T1	XANPARI20_001415-T1
OG0001771	XANPAGTX0501_003028-T1	XANPARI20_001413-T1
OG0001772	XANPAGTX0501_003029-T1	XANPARI20_001412-T1
OG0001773	XANPAGTX0501_003030-T1	XANPARI20_001411-T1
OG0001774	XANPAGTX0501_003032-T1	XANPARI20_001409-T1
OG0001775	XANPAGTX0501_003033-T1	XANPARI20_001408-T1
OG0001776	XANPAGTX0501_003037-T1	XANPARI20_001406-T1
OG0001777	XANPAGTX0501_003038-T1	XANPARI20_001405-T1
OG0001778	XANPAGTX0501_003039-T1	XANPARI20_001404-T1
OG0001779	XANPAGTX0501_003040-T1	XANPARI20_001403-T1
OG0001780	XANPAGTX0501_003041-T1	XANPARI20_001402-T1
OG0001781	XANPAGTX0501_003043-T1	XANPARI20_001401-T1
OG0001782	XANPAGTX0501_003044-T1	XANPARI20_001400-T1
OG0001783	XANPAGTX0501_003045-T1	XANPARI20_001399-T1
OG0001784	XANPAGTX0501_003046-T1	XANPARI20_001398-T1
OG0001785	XANPAGTX0501_003047-T1	XANPARI20_001397-T1
OG0001786	XANPAGTX0501_003048-T1	XANPARI20_001396-T1
OG0001787	XANPAGTX0501_003050-T1	XANPARI20_001394-T1
OG0001788	XANPAGTX0501_003051-T1	XANPARI20_001393-T1
OG0001789	XANPAGTX0501_003053-T1	XANPARI20_001389-T1
OG0001790	XANPAGTX0501_003054-T1	XANPARI20_001388-T1
OG0001791	XANPAGTX0501_003055-T1	XANPARI20_001387-T1
OG0001792	XANPAGTX0501_003056-T1	XANPARI20_001386-T1
OG0001793	XANPAGTX0501_003057-T1	XANPARI20_001385-T1
OG0001794	XANPAGTX0501_003059-T1	XANPARI20_001383-T1
OG0001795	XANPAGTX0501_003061-T1	XANPARI20_001382-T1
OG0001796	XANPAGTX0501_003064-T1	XANPARI20_001379-T1
OG0001797	XANPAGTX0501_003067-T1	XANPARI20_001376-T1
OG0001798	XANPAGTX0501_003068-T1	XANPARI20_001375-T1
OG0001799	XANPAGTX0501_003069-T1	XANPARI20_001374-T1
OG0001800	XANPAGTX0501_003070-T1	XANPARI20_001373-T1
OG0001801	XANPAGTX0501_003071-T1	XANPARI20_001372-T1
OG0001802	XANPAGTX0501_003072-T1	XANPARI20_001371-T1
OG0001803	XANPAGTX0501_003073-T1	XANPARI20_001370-T1
OG0001804	XANPAGTX0501_003074-T1	XANPARI20_001369-T1
OG0001805	XANPAGTX0501_003075-T1	XANPARI20_001368-T1
OG0001806	XANPAGTX0501_003081-T1	XANPARI20_001364-T1
OG0001807	XANPAGTX0501_003082-T1	XANPARI20_001363-T1
OG0001808	XANPAGTX0501_003084-T1	XANPARI20_001361-T1
OG0001809	XANPAGTX0501_003085-T1	XANPARI20_001360-T1
OG0001810	XANPAGTX0501_003086-T1	XANPARI20_001359-T1
OG0001811	XANPAGTX0501_003087-T1	XANPARI20_001358-T1
OG0001812	XANPAGTX0501_003088-T1	XANPARI20_001357-T1
OG0001813	XANPAGTX0501_003089-T1	XANPARI20_001356-T1
OG0001814	XANPAGTX0501_003090-T1	XANPARI20_001355-T1
OG0001815	XANPAGTX0501_003093-T1	XANPARI20_001352-T1
OG0001816	XANPAGTX0501_003095-T1	XANPARI20_001351-T1
OG0001817	XANPAGTX0501_003096-T1	XANPARI20_001350-T1
OG0001818	XANPAGTX0501_003097-T1	XANPARI20_001348-T1
OG0001819	XANPAGTX0501_003098-T1	XANPARI20_001347-T1
OG0001820	XANPAGTX0501_003104-T1	XANPARI20_001344-T1
OG0001821	XANPAGTX0501_003105-T1	XANPARI20_001343-T1
OG0001822	XANPAGTX0501_003106-T1	XANPARI20_001342-T1
OG0001823	XANPAGTX0501_003109-T1	XANPARI20_001339-T1
OG0001824	XANPAGTX0501_003111-T1	XANPARI20_001337-T1
OG0001825	XANPAGTX0501_003120-T1	XANPARI20_001329-T1
OG0001826	XANPAGTX0501_003122-T1	XANPARI20_001327-T1
OG0001827	XANPAGTX0501_003123-T1	XANPARI20_001326-T1
OG0001828	XANPAGTX0501_003124-T1	XANPARI20_001325-T1
OG0001829	XANPAGTX0501_003125-T1	XANPARI20_001324-T1
OG0001830	XANPAGTX0501_003126-T1	XANPARI20_001323-T1
OG0001831	XANPAGTX0501_003127-T1	XANPARI20_001322-T1
OG0001832	XANPAGTX0501_003128-T1	XANPARI20_001321-T1
OG0001833	XANPAGTX0501_003129-T1	XANPARI20_001320-T1
OG0001834	XANPAGTX0501_003130-T1	XANPARI20_001318-T1
OG0001835	XANPAGTX0501_003131-T1	XANPARI20_001317-T1
OG0001836	XANPAGTX0501_003132-T1	XANPARI20_001316-T1
OG0001837	XANPAGTX0501_003133-T1	XANPARI20_001315-T1
OG0001838	XANPAGTX0501_003134-T1	XANPARI20_001314-T1
OG0001839	XANPAGTX0501_003135-T1	XANPARI20_001313-T1
OG0001840	XANPAGTX0501_003136-T1	XANPARI20_001312-T1
OG0001841	XANPAGTX0501_003138-T1	XANPARI20_001311-T1
OG0001842	XANPAGTX0501_003139-T1	XANPARI20_001310-T1
OG0001843	XANPAGTX0501_003142-T1	XANPARI20_001307-T1
OG0001844	XANPAGTX0501_003143-T1	XANPARI20_001306-T1
OG0001845	XANPAGTX0501_003144-T1	XANPARI20_001305-T1
OG0001846	XANPAGTX0501_003145-T1	XANPARI20_001304-T1
OG0001847	XANPAGTX0501_003147-T1	XANPARI20_001303-T1
OG0001848	XANPAGTX0501_003149-T1	XANPARI20_001301-T1
OG0001849	XANPAGTX0501_003150-T1	XANPARI20_001300-T1
OG0001850	XANPAGTX0501_003151-T1	XANPARI20_001299-T1
OG0001851	XANPAGTX0501_003152-T1	XANPARI20_001298-T1
OG0001852	XANPAGTX0501_003154-T1	XANPARI20_001296-T1
OG0001853	XANPAGTX0501_003155-T1	XANPARI20_001295-T1
OG0001854	XANPAGTX0501_003157-T1	XANPARI20_001294-T1
OG0001855	XANPAGTX0501_003158-T1	XANPARI20_001293-T1
OG0001856	XANPAGTX0501_003159-T1	XANPARI20_001292-T1
OG0001858	XANPAGTX0501_009228-T1	XANPARI20_001286-T1
OG0001859	XANPAGTX0501_009229-T1	XANPARI20_001285-T1
OG0001860	XANPAGTX0501_009230-T1	XANPARI20_001284-T1
OG0001861	XANPAGTX0501_009232-T1	XANPARI20_001283-T1
OG0001862	XANPAGTX0501_009235-T1	XANPARI20_001281-T1
OG0001863	XANPAGTX0501_009236-T1	XANPARI20_001280-T1
OG0001864	XANPAGTX0501_009237-T1	XANPARI20_001279-T1
OG0001865	XANPAGTX0501_009238-T1	XANPARI20_001278-T1
OG0001866	XANPAGTX0501_009239-T1	XANPARI20_001277-T1
OG0001867	XANPAGTX0501_009240-T1	XANPARI20_001276-T1
OG0001868	XANPAGTX0501_009241-T1	XANPARI20_001275-T1
OG0001869	XANPAGTX0501_009242-T1	XANPARI20_001274-T1
OG0001870	XANPAGTX0501_009243-T1	XANPARI20_001273-T1
OG0001871	XANPAGTX0501_009245-T1	XANPARI20_001271-T1
OG0001872	XANPAGTX0501_009248-T1	XANPARI20_001270-T1
OG0001873	XANPAGTX0501_009250-T1	XANPARI20_001269-T1
OG0001874	XANPAGTX0501_009252-T1	XANPARI20_001267-T1
OG0001875	XANPAGTX0501_009253-T1	XANPARI20_001266-T1
OG0001876	XANPAGTX0501_009254-T1	XANPARI20_001265-T1
OG0001877	XANPAGTX0501_009256-T1	XANPARI20_001263-T1
OG0001878	XANPAGTX0501_009260-T1	XANPARI20_001260-T1
OG0001879	XANPAGTX0501_009261-T1	XANPARI20_001259-T1
OG0001880	XANPAGTX0501_009262-T1	XANPARI20_001258-T1
OG0001881	XANPAGTX0501_009263-T1	XANPARI20_001257-T1
OG0001882	XANPAGTX0501_009266-T1	XANPARI20_001254-T1
OG0001883	XANPAGTX0501_009267-T1	XANPARI20_001253-T1
OG0001884	XANPAGTX0501_009268-T1	XANPARI20_001252-T1
OG0001885	XANPAGTX0501_009269-T1	XANPARI20_001251-T1
OG0001886	XANPAGTX0501_009270-T1	XANPARI20_001250-T1
OG0001887	XANPAGTX0501_009271-T1	XANPARI20_001249-T1
OG0001888	XANPAGTX0501_009272-T1	XANPARI20_001248-T1
OG0001889	XANPAGTX0501_009274-T1	XANPARI20_001247-T1
OG0001890	XANPAGTX0501_009275-T1	XANPARI20_001246-T1
OG0001891	XANPAGTX0501_009276-T1	XANPARI20_001245-T1
OG0001892	XANPAGTX0501_009277-T1	XANPARI20_001244-T1
OG0001893	XANPAGTX0501_009278-T1	XANPARI20_001243-T1
OG0001894	XANPAGTX0501_009279-T1	XANPARI20_001242-T1
OG0001895	XANPAGTX0501_009280-T1	XANPARI20_001241-T1
OG0001896	XANPAGTX0501_009281-T1	XANPARI20_001240-T1
OG0001897	XANPAGTX0501_009282-T1	XANPARI20_001239-T1
OG0001898	XANPAGTX0501_009284-T1	XANPARI20_001237-T1
OG0001899	XANPAGTX0501_009286-T1	XANPARI20_001235-T1
OG0001900	XANPAGTX0501_009287-T1	XANPARI20_001234-T1
OG0001901	XANPAGTX0501_009289-T1	XANPARI20_001233-T1
OG0001902	XANPAGTX0501_009291-T1	XANPARI20_001231-T1
OG0001903	XANPAGTX0501_009292-T1	XANPARI20_001230-T1
OG0001904	XANPAGTX0501_009293-T1	XANPARI20_001229-T1
OG0001905	XANPAGTX0501_009299-T1	XANPARI20_001225-T1
OG0001906	XANPAGTX0501_009301-T1	XANPARI20_001223-T1
OG0001907	XANPAGTX0501_009302-T1	XANPARI20_001222-T1
OG0001908	XANPAGTX0501_009303-T1	XANPARI20_001221-T1
OG0001909	XANPAGTX0501_009305-T1	XANPARI20_001220-T1
OG0001910	XANPAGTX0501_009306-T1	XANPARI20_001219-T1
OG0001911	XANPAGTX0501_009308-T1	XANPARI20_001218-T1
OG0001912	XANPAGTX0501_009311-T1	XANPARI20_001216-T1
OG0001913	XANPAGTX0501_009312-T1	XANPARI20_001215-T1
OG0001914	XANPAGTX0501_009313-T1	XANPARI20_001214-T1
OG0001915	XANPAGTX0501_009316-T1	XANPARI20_001213-T1
OG0001916	XANPAGTX0501_009317-T1	XANPARI20_001212-T1
OG0001917	XANPAGTX0501_009318-T1	XANPARI20_001211-T1
OG0001918	XANPAGTX0501_009320-T1	XANPARI20_001209-T1
OG0001919	XANPAGTX0501_009326-T1	XANPARI20_001204-T1
OG0001920	XANPAGTX0501_009327-T1	XANPARI20_001203-T1
OG0001921	XANPAGTX0501_009328-T1	XANPARI20_001202-T1
OG0001923	XANPAGTX0501_009332-T1	XANPARI20_001199-T1
OG0001924	XANPAGTX0501_009334-T1	XANPARI20_001197-T1
OG0001925	XANPAGTX0501_009335-T1	XANPARI20_001196-T1
OG0001926	XANPAGTX0501_009336-T1	XANPARI20_001195-T1
OG0001927	XANPAGTX0501_009338-T1	XANPARI20_001193-T1
OG0001928	XANPAGTX0501_009340-T1	XANPARI20_001191-T1
OG0001929	XANPAGTX0501_009342-T1	XANPARI20_001189-T1
OG0001930	XANPAGTX0501_009343-T1	XANPARI20_001187-T1
OG0001931	XANPAGTX0501_009345-T1	XANPARI20_001186-T1
OG0001932	XANPAGTX0501_009350-T1	XANPARI20_001181-T1
OG0001933	XANPAGTX0501_009352-T1	XANPARI20_001179-T1
OG0001934	XANPAGTX0501_004479-T1	XANPARI20_001176-T1
OG0001935	XANPAGTX0501_004480-T1	XANPARI20_001175-T1
OG0001936	XANPAGTX0501_004482-T1	XANPARI20_001174-T1
OG0001937	XANPAGTX0501_004483-T1	XANPARI20_001173-T1
OG0001938	XANPAGTX0501_004484-T1	XANPARI20_001172-T1
OG0001939	XANPAGTX0501_004486-T1	XANPARI20_001171-T1
OG0001940	XANPAGTX0501_007377-T1	XANPARI20_001170-T1
OG0001941	XANPAGTX0501_004488-T1	XANPARI20_001169-T1
OG0001943	XANPAGTX0501_004490-T1	XANPARI20_001167-T1
OG0001944	XANPAGTX0501_004495-T1	XANPARI20_001163-T1
OG0001945	XANPAGTX0501_004496-T1	XANPARI20_001162-T1
OG0001946	XANPAGTX0501_004497-T1	XANPARI20_001161-T1
OG0001947	XANPAGTX0501_004499-T1	XANPARI20_001159-T1
OG0001948	XANPAGTX0501_004501-T1	XANPARI20_001157-T1
OG0001949	XANPAGTX0501_004504-T1	XANPARI20_001154-T1
OG0001950	XANPAGTX0501_004510-T1	XANPARI20_001151-T1
OG0001951	XANPAGTX0501_004511-T1	XANPARI20_001150-T1
OG0001952	XANPAGTX0501_004515-T1	XANPARI20_001149-T1
OG0001953	XANPAGTX0501_004516-T1	XANPARI20_001148-T1
OG0001954	XANPAGTX0501_004517-T1	XANPARI20_001147-T1
OG0001955	XANPAGTX0501_004518-T1	XANPARI20_001146-T1
OG0001956	XANPAGTX0501_004521-T1	XANPARI20_001144-T1
OG0001957	XANPAGTX0501_004523-T1	XANPARI20_001143-T1
OG0001958	XANPAGTX0501_004524-T1	XANPARI20_001142-T1
OG0001959	XANPAGTX0501_004526-T1	XANPARI20_001140-T1
OG0001960	XANPAGTX0501_004527-T1	XANPARI20_001139-T1
OG0001961	XANPAGTX0501_004528-T1	XANPARI20_001138-T1
OG0001962	XANPAGTX0501_004529-T1	XANPARI20_001137-T1
OG0001963	XANPAGTX0501_004530-T1	XANPARI20_001136-T1
OG0001964	XANPAGTX0501_004532-T1	XANPARI20_001135-T1
OG0001965	XANPAGTX0501_004533-T1	XANPARI20_001134-T1
OG0001966	XANPAGTX0501_004534-T1	XANPARI20_001133-T1
OG0001967	XANPAGTX0501_004535-T1	XANPARI20_001132-T1
OG0001968	XANPAGTX0501_004536-T1	XANPARI20_001131-T1
OG0001969	XANPAGTX0501_004538-T1	XANPARI20_001129-T1
OG0001970	XANPAGTX0501_004540-T1	XANPARI20_001127-T1
OG0001971	XANPAGTX0501_004542-T1	XANPARI20_001126-T1
OG0001972	XANPAGTX0501_004543-T1	XANPARI20_001125-T1
OG0001973	XANPAGTX0501_004545-T1	XANPARI20_001124-T1
OG0001974	XANPAGTX0501_004546-T1	XANPARI20_001123-T1
OG0001975	XANPAGTX0501_004547-T1	XANPARI20_001122-T1
OG0001976	XANPAGTX0501_004548-T1	XANPARI20_001121-T1
OG0001977	XANPAGTX0501_004549-T1	XANPARI20_001120-T1
OG0001978	XANPAGTX0501_004554-T1	XANPARI20_001116-T1
OG0001979	XANPAGTX0501_004555-T1	XANPARI20_001115-T1
OG0001980	XANPAGTX0501_004556-T1	XANPARI20_001114-T1
OG0001981	XANPAGTX0501_004557-T1	XANPARI20_001113-T1
OG0001982	XANPAGTX0501_004558-T1	XANPARI20_001112-T1
OG0001983	XANPAGTX0501_004559-T1	XANPARI20_001111-T1
OG0001984	XANPAGTX0501_004560-T1	XANPARI20_001110-T1
OG0001985	XANPAGTX0501_004561-T1	XANPARI20_001109-T1
OG0001986	XANPAGTX0501_004562-T1	XANPARI20_001108-T1
OG0001987	XANPAGTX0501_004564-T1	XANPARI20_001107-T1
OG0001988	XANPAGTX0501_004565-T1	XANPARI20_001106-T1
OG0001989	XANPAGTX0501_004566-T1	XANPARI20_001105-T1
OG0001991	XANPAGTX0501_004568-T1	XANPARI20_001104-T1
OG0001992	XANPAGTX0501_004569-T1	XANPARI20_001103-T1
OG0001993	XANPAGTX0501_004570-T1	XANPARI20_001102-T1
OG0001994	XANPAGTX0501_004571-T1	XANPARI20_001101-T1
OG0001995	XANPAGTX0501_004573-T1	XANPARI20_001100-T1
OG0001996	XANPAGTX0501_004574-T1	XANPARI20_001099-T1
OG0001997	XANPAGTX0501_004575-T1	XANPARI20_001098-T1
OG0001998	XANPAGTX0501_004576-T1	XANPARI20_001097-T1
OG0001999	XANPAGTX0501_004577-T1	XANPARI20_001096-T1
OG0002000	XANPAGTX0501_004578-T1	XANPARI20_001095-T1
OG0002001	XANPAGTX0501_004579-T1	XANPARI20_001094-T1
OG0002002	XANPAGTX0501_004580-T1	XANPARI20_001093-T1
OG0002003	XANPAGTX0501_004581-T1	XANPARI20_001092-T1
OG0002004	XANPAGTX0501_004582-T1	XANPARI20_001091-T1
OG0002005	XANPAGTX0501_004583-T1	XANPARI20_001090-T1
OG0002006	XANPAGTX0501_004585-T1	XANPARI20_001088-T1
OG0002007	XANPAGTX0501_004586-T1	XANPARI20_001087-T1
OG0002008	XANPAGTX0501_004587-T1	XANPARI20_001086-T1
OG0002009	XANPAGTX0501_004589-T1	XANPARI20_001084-T1
OG0002010	XANPAGTX0501_004590-T1	XANPARI20_001083-T1
OG0002011	XANPAGTX0501_004592-T1	XANPARI20_001081-T1
OG0002012	XANPAGTX0501_004593-T1	XANPARI20_001080-T1
OG0002013	XANPAGTX0501_004594-T1	XANPARI20_001079-T1
OG0002014	XANPAGTX0501_004596-T1	XANPARI20_001078-T1
OG0002015	XANPAGTX0501_004597-T1	XANPARI20_001077-T1
OG0002016	XANPAGTX0501_004598-T1	XANPARI20_001076-T1
OG0002017	XANPAGTX0501_004599-T1	XANPARI20_001075-T1
OG0002018	XANPAGTX0501_004601-T1	XANPARI20_001074-T1
OG0002019	XANPAGTX0501_004602-T1	XANPARI20_001073-T1
OG0002020	XANPAGTX0501_004603-T1	XANPARI20_001072-T1
OG0002021	XANPAGTX0501_004606-T1	XANPARI20_001070-T1
OG0002022	XANPAGTX0501_004608-T1	XANPARI20_001068-T1
OG0002023	XANPAGTX0501_004609-T1	XANPARI20_001067-T1
OG0002024	XANPAGTX0501_004610-T1	XANPARI20_001066-T1
OG0002025	XANPAGTX0501_004611-T1	XANPARI20_001065-T1
OG0002026	XANPAGTX0501_004612-T1	XANPARI20_001063-T1
OG0002027	XANPAGTX0501_004613-T1	XANPARI20_001062-T1
OG0002028	XANPAGTX0501_004614-T1	XANPARI20_001061-T1
OG0002029	XANPAGTX0501_004616-T1	XANPARI20_001059-T1
OG0002030	XANPAGTX0501_004618-T1	XANPARI20_001057-T1
OG0002031	XANPAGTX0501_004620-T1	XANPARI20_001055-T1
OG0002032	XANPAGTX0501_004624-T1	XANPARI20_001052-T1
OG0002033	XANPAGTX0501_004625-T1	XANPARI20_001051-T1
OG0002034	XANPAGTX0501_004626-T1	XANPARI20_001050-T1
OG0002035	XANPAGTX0501_004627-T1	XANPARI20_001049-T1
OG0002036	XANPAGTX0501_004629-T1	XANPARI20_001047-T1
OG0002037	XANPAGTX0501_004630-T1	XANPARI20_001046-T1
OG0002038	XANPAGTX0501_004631-T1	XANPARI20_001045-T1
OG0002039	XANPAGTX0501_004632-T1	XANPARI20_001044-T1
OG0002040	XANPAGTX0501_004633-T1	XANPARI20_001043-T1
OG0002041	XANPAGTX0501_004635-T1	XANPARI20_001041-T1
OG0002042	XANPAGTX0501_004637-T1	XANPARI20_001040-T1
OG0002043	XANPAGTX0501_004639-T1	XANPARI20_001039-T1
OG0002044	XANPAGTX0501_004641-T1	XANPARI20_001037-T1
OG0002045	XANPAGTX0501_004642-T1	XANPARI20_001036-T1
OG0002046	XANPAGTX0501_004643-T1	XANPARI20_001035-T1
OG0002047	XANPAGTX0501_004644-T1	XANPARI20_001034-T1
OG0002048	XANPAGTX0501_004645-T1	XANPARI20_001033-T1
OG0002049	XANPAGTX0501_004646-T1	XANPARI20_001032-T1
OG0002050	XANPAGTX0501_004647-T1	XANPARI20_001031-T1
OG0002051	XANPAGTX0501_004648-T1	XANPARI20_001030-T1
OG0002052	XANPAGTX0501_004649-T1	XANPARI20_001029-T1
OG0002053	XANPAGTX0501_004651-T1	XANPARI20_001027-T1
OG0002054	XANPAGTX0501_004652-T1	XANPARI20_001026-T1
OG0002055	XANPAGTX0501_004653-T1	XANPARI20_001025-T1
OG0002056	XANPAGTX0501_004654-T1	XANPARI20_001024-T1
OG0002057	XANPAGTX0501_004656-T1	XANPARI20_001022-T1
OG0002058	XANPAGTX0501_004657-T1	XANPARI20_001021-T1
OG0002059	XANPAGTX0501_004659-T1	XANPARI20_001019-T1
OG0002060	XANPAGTX0501_004660-T1	XANPARI20_001018-T1
OG0002061	XANPAGTX0501_004662-T1	XANPARI20_001016-T1
OG0002062	XANPAGTX0501_004664-T1	XANPARI20_001014-T1
OG0002063	XANPAGTX0501_004665-T1	XANPARI20_001013-T1
OG0002064	XANPAGTX0501_004666-T1	XANPARI20_001012-T1
OG0002065	XANPAGTX0501_004667-T1	XANPARI20_001011-T1
OG0002066	XANPAGTX0501_004674-T1	XANPARI20_001007-T1
OG0002067	XANPAGTX0501_004676-T1	XANPARI20_001006-T1
OG0002068	XANPAGTX0501_004677-T1	XANPARI20_001005-T1
OG0002069	XANPAGTX0501_004678-T1	XANPARI20_001004-T1
OG0002070	XANPAGTX0501_004679-T1	XANPARI20_001003-T1
OG0002071	XANPAGTX0501_004680-T1	XANPARI20_001002-T1
OG0002072	XANPAGTX0501_004683-T1	XANPARI20_000999-T1
OG0002073	XANPAGTX0501_004684-T1	XANPARI20_000998-T1
OG0002074	XANPAGTX0501_004687-T1	XANPARI20_000996-T1
OG0002075	XANPAGTX0501_004688-T1	XANPARI20_000995-T1
OG0002076	XANPAGTX0501_004689-T1	XANPARI20_000994-T1
OG0002077	XANPAGTX0501_004690-T1	XANPARI20_000993-T1
OG0002078	XANPAGTX0501_004692-T1	XANPARI20_000991-T1
OG0002079	XANPAGTX0501_004693-T1	XANPARI20_000990-T1
OG0002080	XANPAGTX0501_004695-T1	XANPARI20_000989-T1
OG0002081	XANPAGTX0501_004697-T1	XANPARI20_000987-T1
OG0002082	XANPAGTX0501_004698-T1	XANPARI20_000986-T1
OG0002083	XANPAGTX0501_004701-T1	XANPARI20_000983-T1
OG0002084	XANPAGTX0501_004702-T1	XANPARI20_000982-T1
OG0002085	XANPAGTX0501_004704-T1	XANPARI20_000980-T1
OG0002086	XANPAGTX0501_004705-T1	XANPARI20_000979-T1
OG0002087	XANPAGTX0501_004707-T1	XANPARI20_000977-T1
OG0002088	XANPAGTX0501_004709-T1	XANPARI20_000976-T1
OG0002089	XANPAGTX0501_004712-T1	XANPARI20_000975-T1
OG0002090	XANPAGTX0501_004713-T1	XANPARI20_000974-T1
OG0002091	XANPAGTX0501_004715-T1	XANPARI20_000973-T1
OG0002092	XANPAGTX0501_004719-T1	XANPARI20_000970-T1
OG0002093	XANPAGTX0501_004720-T1	XANPARI20_000969-T1
OG0002094	XANPAGTX0501_004721-T1	XANPARI20_000968-T1
OG0002095	XANPAGTX0501_004722-T1	XANPARI20_000967-T1
OG0002096	XANPAGTX0501_004723-T1	XANPARI20_000966-T1
OG0002097	XANPAGTX0501_004724-T1	XANPARI20_000965-T1
OG0002098	XANPAGTX0501_004727-T1	XANPARI20_000962-T1
OG0002099	XANPAGTX0501_004728-T1	XANPARI20_000961-T1
OG0002100	XANPAGTX0501_004729-T1	XANPARI20_000960-T1
OG0002101	XANPAGTX0501_004731-T1	XANPARI20_000958-T1
OG0002102	XANPAGTX0501_004732-T1	XANPARI20_000957-T1
OG0002103	XANPAGTX0501_004733-T1	XANPARI20_000956-T1
OG0002104	XANPAGTX0501_004734-T1	XANPARI20_000955-T1
OG0002105	XANPAGTX0501_004735-T1	XANPARI20_000954-T1
OG0002106	XANPAGTX0501_004737-T1	XANPARI20_000953-T1
OG0002107	XANPAGTX0501_004739-T1	XANPARI20_000951-T1
OG0002108	XANPAGTX0501_004741-T1	XANPARI20_000949-T1
OG0002109	XANPAGTX0501_004742-T1	XANPARI20_000948-T1
OG0002110	XANPAGTX0501_004743-T1	XANPARI20_000947-T1
OG0002111	XANPAGTX0501_004744-T1	XANPARI20_000946-T1
OG0002112	XANPAGTX0501_004745-T1	XANPARI20_000945-T1
OG0002113	XANPAGTX0501_004746-T1	XANPARI20_000944-T1
OG0002114	XANPAGTX0501_004747-T1	XANPARI20_000943-T1
OG0002115	XANPAGTX0501_004748-T1	XANPARI20_000942-T1
OG0002116	XANPAGTX0501_004750-T1	XANPARI20_000940-T1
OG0002117	XANPAGTX0501_004751-T1	XANPARI20_000939-T1
OG0002118	XANPAGTX0501_004752-T1	XANPARI20_000938-T1
OG0002119	XANPAGTX0501_004753-T1	XANPARI20_000937-T1
OG0002120	XANPAGTX0501_004754-T1	XANPARI20_000936-T1
OG0002121	XANPAGTX0501_004756-T1	XANPARI20_000934-T1
OG0002122	XANPAGTX0501_004758-T1	XANPARI20_000933-T1
OG0002123	XANPAGTX0501_004759-T1	XANPARI20_000932-T1
OG0002124	XANPAGTX0501_004760-T1	XANPARI20_000931-T1
OG0002125	XANPAGTX0501_004761-T1	XANPARI20_000930-T1
OG0002126	XANPAGTX0501_004762-T1	XANPARI20_000929-T1
OG0002127	XANPAGTX0501_004763-T1	XANPARI20_000928-T1
OG0002128	XANPAGTX0501_004764-T1	XANPARI20_000927-T1
OG0002129	XANPAGTX0501_004765-T1	XANPARI20_000926-T1
OG0002130	XANPAGTX0501_004766-T1	XANPARI20_000925-T1
OG0002131	XANPAGTX0501_004767-T1	XANPARI20_000923-T1
OG0002132	XANPAGTX0501_004768-T1	XANPARI20_000922-T1
OG0002133	XANPAGTX0501_004769-T1	XANPARI20_000921-T1
OG0002134	XANPAGTX0501_004770-T1	XANPARI20_000920-T1
OG0002135	XANPAGTX0501_004772-T1	XANPARI20_000918-T1
OG0002136	XANPAGTX0501_004773-T1	XANPARI20_000917-T1
OG0002137	XANPAGTX0501_004774-T1	XANPARI20_000916-T1
OG0002138	XANPAGTX0501_004775-T1	XANPARI20_000915-T1
OG0002139	XANPAGTX0501_004776-T1	XANPARI20_000914-T1
OG0002140	XANPAGTX0501_004777-T1	XANPARI20_000913-T1
OG0002141	XANPAGTX0501_004778-T1	XANPARI20_000912-T1
OG0002142	XANPAGTX0501_004780-T1	XANPARI20_000910-T1
OG0002143	XANPAGTX0501_004781-T1	XANPARI20_000909-T1
OG0002144	XANPAGTX0501_004782-T1	XANPARI20_000908-T1
OG0002145	XANPAGTX0501_004783-T1	XANPARI20_000907-T1
OG0002146	XANPAGTX0501_004784-T1	XANPARI20_000906-T1
OG0002147	XANPAGTX0501_004785-T1	XANPARI20_000905-T1
OG0002148	XANPAGTX0501_004786-T1	XANPARI20_000904-T1
OG0002149	XANPAGTX0501_004787-T1	XANPARI20_000903-T1
OG0002150	XANPAGTX0501_004789-T1	XANPARI20_000902-T1
OG0002151	XANPAGTX0501_004791-T1	XANPARI20_000900-T1
OG0002152	XANPAGTX0501_004792-T1	XANPARI20_000899-T1
OG0002153	XANPAGTX0501_004795-T1	XANPARI20_000898-T1
OG0002154	XANPAGTX0501_004799-T1	XANPARI20_000897-T1
OG0002155	XANPAGTX0501_004800-T1	XANPARI20_000896-T1
OG0002156	XANPAGTX0501_004801-T1	XANPARI20_000895-T1
OG0002157	XANPAGTX0501_004802-T1	XANPARI20_000894-T1
OG0002158	XANPAGTX0501_004803-T1	XANPARI20_000893-T1
OG0002159	XANPAGTX0501_004804-T1	XANPARI20_000892-T1
OG0002160	XANPAGTX0501_004805-T1	XANPARI20_000891-T1
OG0002161	XANPAGTX0501_004806-T1	XANPARI20_000890-T1
OG0002162	XANPAGTX0501_004807-T1	XANPARI20_000889-T1
OG0002163	XANPAGTX0501_004808-T1	XANPARI20_000888-T1
OG0002164	XANPAGTX0501_004810-T1	XANPARI20_000886-T1
OG0002165	XANPAGTX0501_004812-T1	XANPARI20_000884-T1
OG0002166	XANPAGTX0501_004813-T1	XANPARI20_000883-T1
OG0002167	XANPAGTX0501_004814-T1	XANPARI20_000882-T1
OG0002168	XANPAGTX0501_004815-T1	XANPARI20_000881-T1
OG0002169	XANPAGTX0501_004817-T1	XANPARI20_000880-T1
OG0002170	XANPAGTX0501_004820-T1	XANPARI20_000878-T1
OG0002171	XANPAGTX0501_004823-T1	XANPARI20_000875-T1
