query	subject	pid	taxid	phylum	class	order	species
XANPAOZ2100_000699-T1	KAF4548795.1	56.897	40997	Ascomycota	Dothideomycetes	Myriangiales	Elsinoe fawcettii
XANPAOZ2100_000979-T1	CAL8576899.1	98.349	107463	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria parietina
XANPAOZ2100_000979-T1	KAI4104996.1	96.561	408593	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria mediterranea
XANPAOZ2100_000979-T1	KAI4226254.1	96.281	2905939	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria steineri
XANPAOZ2100_000979-T1	KAI4218121.1	96.62	262315	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria aureola
XANPAOZ2100_000979-T1	KAI4280188.1	93.914	2903222	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 2 TBL-2021
XANPAOZ2100_000979-T1	KAI4269999.1	91.148	1301336	Ascomycota	Lecanoromycetes	Teloschistales	Flavoplaca oasis
XANPAOZ2100_000979-T1	KAI4262816.1	91.46	2903220	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 1 TBL-2021
XANPAOZ2100_000979-T1	KAI4246490.1	85.479	2903221	Ascomycota	Lecanoromycetes	Teloschistales	Xanthomendoza cf. fulva
XANPAOZ2100_000979-T1	KAI4150662.1	81.68	2905937	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca ligustica
XANPAOZ2100_000979-T1	KAI4286612.1	81.543	520571	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca aegaea
XANPAOZ2100_000979-T1	KAI4141343.1	81.267	1301589	Ascomycota	Lecanoromycetes	Teloschistales	Variospora aurantia
XANPAOZ2100_000979-T1	KAI4130776.1	79.642	1301586	Ascomycota	Lecanoromycetes	Teloschistales	Usnochroma carphineum
XANPAOZ2100_000979-T1	KAI4207545.1	81.543	520572	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca aetnensis
XANPAOZ2100_000979-T1	KAI4204999.1	80.854	1145348	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora lacunosa
XANPAOZ2100_000979-T1	KAI4093213.1	80.716	1145348	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora lacunosa
XANPAOZ2100_000979-T1	KAI4120127.1	80.441	671929	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora villosa
XANPAOZ2100_000979-T1	KAI4169247.1	80.441	1301418	Ascomycota	Lecanoromycetes	Teloschistales	Gyalolechia ehrenbergii
XANPAOZ2100_000979-T1	KAI4255837.1	81.163	442469	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes flavicans
XANPAOZ2100_000979-T1	KAI4199583.1	80.332	1445009	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes chrysophthalmus
XANPAOZ2100_000979-T1	KAI4217647.1	76.236	1145322	Ascomycota	Lecanoromycetes	Teloschistales	Letrouitia transgressa
XANPAOZ2100_000979-T1	KAI4158616.1	76.575	1145322	Ascomycota	Lecanoromycetes	Teloschistales	Letrouitia transgressa
XANPAOZ2100_000979-T1	KAI4106595.1	81.185	2903223	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes peruensis
XANPAOZ2100_000979-T1	MCJ1230941.1	67.028	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	MCJ1455853.1	65.903	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	CAF9906156.1	66.26	116794	Ascomycota	Lecanoromycetes	Caliciales	Heterodermia speciosa
XANPAOZ2100_000979-T1	KAG7002246.1	65.047	116821	Ascomycota	Lecanoromycetes	Caliciales	Physcia stellaris
XANPAOZ2100_000979-T1	MCJ1271285.1	67.077	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	CAF9924449.1	62.997	172621	Ascomycota	Lecanoromycetes	Lecanorales	Imshaugia aleurites
XANPAOZ2100_000979-T1	MCJ1463016.1	64.843	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	CAF9905590.1	62.667	1903189	Ascomycota	Lecanoromycetes	Lecanorales	Alectoria fallacina
XANPAOZ2100_000979-T1	CAD6565298.1	62.533	111643	Ascomycota	Lecanoromycetes	Lecanorales	Alectoria sarmentosa
XANPAOZ2100_000979-T1	XP_037161464.1	62.069	112416	Ascomycota	Lecanoromycetes	Lecanorales	Letharia columbiana
XANPAOZ2100_000979-T1	XP_037155413.1	61.936	560253	Ascomycota	Lecanoromycetes	Lecanorales	Letharia lupina
XANPAOZ2100_000979-T1	CAD6589687.1	62.4	111643	Ascomycota	Lecanoromycetes	Lecanorales	Alectoria sarmentosa
XANPAOZ2100_000979-T1	KAK4691320.1	61.351	3038893	Ascomycota	Lecanoromycetes	NA	Lecanoromycetidae sp. Uapishka_2
XANPAOZ2100_000979-T1	MCJ1255024.1	61.456	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	MCJ1305047.1	63.158	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	KAK3178262.1	61.559	209136	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria neglecta
XANPAOZ2100_000979-T1	MCJ1344261.1	61.219	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	KAI4134954.1	63.257	87287	Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicaria vellea
XANPAOZ2100_000979-T1	MCJ1484508.1	61.156	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	KAL2040151.1	60.296	373712	Ascomycota	Lecanoromycetes	Lecanorales	Stereocaulon virgatum
XANPAOZ2100_000979-T1	KAL2057123.1	61.676	1340010	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria finkii
XANPAOZ2100_000979-T1	KAK0516169.1	61.022	184061	Ascomycota	Lecanoromycetes	Lecanorales	Cladonia borealis
XANPAOZ2100_000979-T1	MCJ1233843.1	59.079	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	MCJ1373938.1	60.459	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	SLM36221.1	63.144	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPAOZ2100_000979-T1	KAA6407535.1	63.342	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPAOZ2100_000979-T1	MCJ1400687.1	57.629	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	MCJ1394368.1	58.683	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	MCJ1243848.1	56.486	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	MCJ1478040.1	57.319	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	MCJ1412906.1	59.223	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	MCJ1385233.1	57.261	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	MCJ1350515.1	58.855	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	MCJ1318022.1	56.809	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	MCJ1276722.1	58.537	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	MCJ1292016.1	56.966	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	KAI9879806.1	54.98	318763	Ascomycota	Lecanoromycetes	Acarosporales	Pleopsidium flavum
XANPAOZ2100_000979-T1	MCJ1421536.1	56.63	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	MCJ1366504.1	54.068	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	XP_044672430.1	56.546	2732470	Ascomycota	Lecanoromycetes	Lecanorales	Bacidia gigantensis
XANPAOZ2100_000979-T1	MDI1491023.1	53.596	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	MCJ1306464.1	51.673	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	MCJ1441762.1	51.847	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	MCJ1340697.1	57.614	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	MCJ1436081.1	57.285	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	XP_018190347.1	49.614	1328760	Ascomycota	Xylonomycetes	Xylonales	Xylona heveae
XANPAOZ2100_000979-T1	KAI9724509.1	50.324	460848	Ascomycota	Candelariomycetes	Candelariales	Candelaria pacifica
XANPAOZ2100_000979-T1	MCJ1329092.1	52.547	NA	NA	NA	NA	NA
XANPAOZ2100_000979-T1	KAI9704148.1	49.04	460853	Ascomycota	Candelariomycetes	Candelariales	Candelina mexicana
XANPAOZ2100_000979-T1	KAI9757455.1	50.324	460854	Ascomycota	Candelariomycetes	Candelariales	Candelina submexicana
XANPAOZ2100_000979-T1	CAF9923346.1	48.847	1940652	Ascomycota	Lecanoromycetes	Ostropales	Gomphillus americanus
XANPAOZ2100_000979-T1	KAI9814891.1	48.501	1116844	Ascomycota	NA	Thelocarpales	Thelocarpon impressellum
XANPAOZ2100_000979-T1	KAI4155072.1	49.538	150877	Ascomycota	Lecanoromycetes	Ostropales	Diploschistes diacapsis
XANPAOZ2100_000979-T1	KAI9671526.1	48.493	2939410	Ascomycota	Lecanoromycetes	Acarosporales	Caeruleum heppii
XANPAOZ2100_000979-T1	KAI9796034.1	47.5	2939412	Ascomycota	Lecanoromycetes	NA	Piccolia ochrophora
XANPAOZ2100_000979-T1	KAI9835244.1	48.493	2939403	Ascomycota	Coniocybomycetes	Coniocybales	Sclerophora amabilis
XANPAOZ2100_000979-T1	KAI9794858.1	45.644	2939398	Ascomycota	Lichinomycetes	Lichinales	Peltula sp. TS41687
XANPAOZ2100_000979-T1	KAI9852162.1	47.098	2939404	Ascomycota	NA	Thelocarpales	Thelocarpon superellum
XANPAOZ2100_000979-T1	KAI9818036.1	47.694	1453791	Ascomycota	Candelariomycetes	Candelariales	Pycnora praestabilis
XANPAOZ2100_000979-T1	KAI9865896.1	45.967	265104	Ascomycota	Geoglossomycetes	Geoglossales	Trichoglossum hirsutum
XANPAOZ2100_000979-T1	KAL3423926.1	43.159	108571	Ascomycota	Leotiomycetes	Helotiales	Phlyctema vagabunda
XANPAOZ2100_000979-T1	TKA66689.1	45.281	331657	Ascomycota	Dothideomycetes	NA	Cryomyces minteri
XANPAOZ2100_000979-T1	KAI9775301.1	47.682	315204	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossum umbratile
XANPAOZ2100_000979-T1	EGC45344.1	43.926	544711	Ascomycota	Eurotiomycetes	Onygenales	Histoplasma capsulatum
XANPAOZ2100_000979-T1	KAH8676797.1	46.038	2075069	Ascomycota	Leotiomycetes	Helotiales	Tricladium varicosporioides
XANPAOZ2100_000979-T1	QSS48810.1	44.24	544711	Ascomycota	Eurotiomycetes	Onygenales	Histoplasma capsulatum
XANPAOZ2100_000979-T1	KAI9809737.1	46.224	286406	Ascomycota	NA	NA	Sarcosagium campestre
XANPAOZ2100_000979-T1	KAI9767582.1	46.772	1086352	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossum simile
XANPAOZ2100_000979-T1	TVY84429.1	44.836	602035	Ascomycota	Leotiomycetes	Helotiales	Lachnellula suecica
XANPAOZ2100_000979-T1	KAL5345642.1	45.833	3342545	Ascomycota	Leotiomycetes	Thelebolales	Pseudogymnoascus australis
XANPAOZ2100_000979-T1	KAG5302192.1	44.118	2902605	Ascomycota	Eurotiomycetes	Onygenales	Histoplasma ohiense (nom. inval.)
XANPAOZ2100_000979-T1	XP_045284491.1	44.118	447093	Ascomycota	Eurotiomycetes	Onygenales	Histoplasma capsulatum
XANPAOZ2100_000979-T1	KAH6675528.1	45.149	394676	Ascomycota	Leotiomycetes	Helotiales	Halenospora varia
XANPAOZ2100_000979-T1	KAG5295614.1	44.118	5037	Ascomycota	Eurotiomycetes	Onygenales	Histoplasma capsulatum
XANPAOZ2100_000979-T1	XP_001537574.1	43.804	2059318	Ascomycota	Eurotiomycetes	Onygenales	Histoplasma mississippiense (nom. inval.)
XANPAOZ2100_000979-T1	KAH0541669.1	44.026	1670608	Ascomycota	Geoglossomycetes	Geoglossales	Glutinoglossum americanum
XANPAOZ2100_000979-T1	KAI9733129.1	44.737	1130053	Ascomycota	Xylobotryomycetes	Xylobotryales	Cirrosporium novae-zelandiae
XANPAOZ2100_000979-T1	OBT77799.1	45.685	1622149	Ascomycota	Leotiomycetes	Thelebolales	Pseudogymnoascus sp. 05NY08
XANPAOZ2100_002117-T1	KAI4221576.1	80.789	2905939	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria steineri
XANPAOZ2100_002117-T1	CAL8584693.1	99.153	107463	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria parietina
XANPAOZ2100_002117-T1	CAL8584692.1	99.138	107463	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria parietina
XANPAOZ2100_002117-T1	CAL8584935.1	93.469	107463	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria parietina
XANPAOZ2100_002117-T1	KAI4106734.1	64.644	408593	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria mediterranea
XANPAOZ2100_002117-T1	KAI4239108.1	75	262315	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria aureola
XANPAOZ2100_002117-T1	KAI4239108.1	58.525	262315	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria aureola
XANPAOZ2100_002117-T1	CAL8584934.1	100	107463	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria parietina
XANPAOZ2100_002117-T1	KAI4232627.1	61.25	262315	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria aureola
XANPAOZ2100_002117-T1	KAI4232627.1	81.356	262315	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria aureola
XANPAOZ2100_002117-T1	KAI4266946.1	31.321	2903222	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 2 TBL-2021
XANPAOZ2100_002117-T1	CAL8584936.1	100	107463	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria parietina
XANPAOZ2100_002117-T1	KAI4264567.1	31.086	2903220	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 1 TBL-2021
XANPAOZ2100_002117-T1	CAL8584691.1	83.929	107463	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria parietina
XANPAOZ2100_002117-T1	KAI4264317.1	36.17	2903220	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 1 TBL-2021
XANPAOZ2100_002117-T1	CAL8579299.1	70.492	107463	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria parietina
XANPAOZ2100_002117-T1	KAI4250755.1	73.684	2903220	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 1 TBL-2021
XANPAOZ2100_002117-T1	CAL8576071.1	81.538	107463	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria parietina
XANPAOZ2100_002117-T1	KAI4105724.1	80.702	408593	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria mediterranea
XANPAOZ2100_002117-T1	KAI4228035.1	55	2905939	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria steineri
XANPAOZ2100_002117-T1	CAL8582258.1	58.442	107463	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria parietina
XANPAOZ2100_002117-T1	KAI4270046.1	29.834	1301336	Ascomycota	Lecanoromycetes	Teloschistales	Flavoplaca oasis
XANPAOZ2100_002117-T1	KAI4102184.1	58.442	408593	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria mediterranea
XANPAOZ2100_002117-T1	KAI4093315.1	72.549	408593	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria mediterranea
XANPAOZ2100_002117-T1	KAI4227961.1	87.805	262315	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria aureola
XANPAOZ2100_002117-T1	KAI4123459.1	31.183	1301586	Ascomycota	Lecanoromycetes	Teloschistales	Usnochroma carphineum
XANPAOZ2100_002117-T1	KAI4232629.1	55.172	262315	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria aureola
XANPAOZ2100_002117-T1	KAI4121942.1	29.834	1301586	Ascomycota	Lecanoromycetes	Teloschistales	Usnochroma carphineum
XANPAOZ2100_002117-T1	KAI4106736.1	59.016	408593	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria mediterranea
XANPAOZ2100_002117-T1	KAI4220356.1	59.677	2905939	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria steineri
XANPAOZ2100_002117-T1	KAI4256833.1	25	442469	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes flavicans
XANPAOZ2100_002117-T1	KAI4238277.1	57.143	262315	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria aureola
XANPAOZ2100_002117-T1	KAI4256835.1	29.655	442469	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes flavicans
XANPAOZ2100_002117-T1	KAI4256835.1	26.087	442469	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes flavicans
XANPAOZ2100_002117-T1	KAI4201556.1	29.167	1445009	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes chrysophthalmus
XANPAOZ2100_002157-T1	CAL8584681.1	100	107463	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria parietina
XANPAOZ2100_002157-T1	KAI4234853.1	96.703	262315	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria aureola
XANPAOZ2100_002157-T1	KAI4226055.1	94.505	2905939	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria steineri
XANPAOZ2100_002157-T1	KAI4106696.1	96.089	408593	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria mediterranea
XANPAOZ2100_002157-T1	KAI4262972.1	85.165	2903220	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 1 TBL-2021
XANPAOZ2100_002157-T1	KAI4284187.1	84.066	2903222	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 2 TBL-2021
XANPAOZ2100_002157-T1	KAI4276832.1	81.006	1301336	Ascomycota	Lecanoromycetes	Teloschistales	Flavoplaca oasis
XANPAOZ2100_002157-T1	KAI4095711.1	73.077	1145348	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora lacunosa
XANPAOZ2100_002157-T1	KAI4199641.1	73.077	520572	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca aetnensis
XANPAOZ2100_002157-T1	KAI4145402.1	74.725	2905937	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca ligustica
XANPAOZ2100_002157-T1	CAF9926376.1	73.077	116794	Ascomycota	Lecanoromycetes	Caliciales	Heterodermia speciosa
XANPAOZ2100_002157-T1	KAI4288446.1	72.527	520571	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca aegaea
XANPAOZ2100_002157-T1	MCJ1301061.1	73.077	NA	NA	NA	NA	NA
XANPAOZ2100_002157-T1	KAI4176143.1	75.706	1301418	Ascomycota	Lecanoromycetes	Teloschistales	Gyalolechia ehrenbergii
XANPAOZ2100_002157-T1	KAI4201566.1	75.824	1445009	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes chrysophthalmus
XANPAOZ2100_002157-T1	KAI4130966.1	75.41	1301586	Ascomycota	Lecanoromycetes	Teloschistales	Usnochroma carphineum
XANPAOZ2100_002157-T1	MCJ1228283.1	71.429	NA	NA	NA	NA	NA
XANPAOZ2100_002157-T1	KAI4102264.1	76.111	2903223	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes peruensis
XANPAOZ2100_002157-T1	KAI4254014.1	77.222	442469	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes flavicans
XANPAOZ2100_002157-T1	MCJ1365416.1	71.038	NA	NA	NA	NA	NA
XANPAOZ2100_002157-T1	KAI4149682.1	72.527	1301589	Ascomycota	Lecanoromycetes	Teloschistales	Variospora aurantia
XANPAOZ2100_002157-T1	CAF9917569.1	71.429	1903189	Ascomycota	Lecanoromycetes	Lecanorales	Alectoria fallacina
XANPAOZ2100_002157-T1	KAI4210065.1	69.231	1145322	Ascomycota	Lecanoromycetes	Teloschistales	Letrouitia transgressa
XANPAOZ2100_002157-T1	KAK0507610.1	66.484	184061	Ascomycota	Lecanoromycetes	Lecanorales	Cladonia borealis
XANPAOZ2100_002157-T1	KAI4113801.1	73.563	671929	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora villosa
XANPAOZ2100_002157-T1	MCJ1259486.1	70.879	NA	NA	NA	NA	NA
XANPAOZ2100_002157-T1	KAI9871428.1	68.852	318763	Ascomycota	Lecanoromycetes	Acarosporales	Pleopsidium flavum
XANPAOZ2100_002157-T1	KAG9690888.1	66.48	46634	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium melanogenum
XANPAOZ2100_002157-T1	KAI4797694.1	67.039	2894280	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium sp. EXF-8846
XANPAOZ2100_002157-T1	KAK4697055.1	69.231	3038893	Ascomycota	Lecanoromycetes	NA	Lecanoromycetidae sp. Uapishka_2
XANPAOZ2100_002157-T1	KAH0426048.1	65.922	46634	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium melanogenum
XANPAOZ2100_002157-T1	KAK3172906.1	71.429	209136	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria neglecta
XANPAOZ2100_002157-T1	XP_040880531.1	66.48	1043003	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium melanogenum
XANPAOZ2100_002157-T1	KAG9580201.1	65.363	46634	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium melanogenum
XANPAOZ2100_002157-T1	KAG9537518.1	65.922	46634	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium melanogenum
XANPAOZ2100_002157-T1	KAG9538371.1	65.922	46634	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium melanogenum
XANPAOZ2100_002157-T1	CAD0083871.1	66.48	2773715	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium vineae
XANPAOZ2100_002157-T1	KAG9622341.1	65.363	46634	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium melanogenum
XANPAOZ2100_002157-T1	KAG9512886.1	65.922	46634	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium melanogenum
XANPAOZ2100_002157-T1	KAJ9619198.1	68.927	3383038	Ascomycota	Dothideomycetes	Dothideales	Taxawa tesnikishii
XANPAOZ2100_002157-T1	MCJ1408543.1	65.341	NA	NA	NA	NA	NA
XANPAOZ2100_002157-T1	MCJ1464962.1	68.927	NA	NA	NA	NA	NA
XANPAOZ2100_002157-T1	MCJ1454059.1	72.527	NA	NA	NA	NA	NA
XANPAOZ2100_002157-T1	KAJ9608251.1	72.727	386627	Ascomycota	Eurotiomycetes	Chaetothyriales	Cladophialophora chaetospira
XANPAOZ2100_002157-T1	KAH0384593.1	65.363	46634	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium melanogenum
XANPAOZ2100_002157-T1	KAG9995087.1	65.922	46634	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium melanogenum
XANPAOZ2100_002157-T1	MCJ1267878.1	72.159	NA	NA	NA	NA	NA
XANPAOZ2100_002157-T1	KAG9514159.1	65.363	46634	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium melanogenum
XANPAOZ2100_002157-T1	KAI4133757.1	64.286	87287	Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicaria vellea
XANPAOZ2100_002157-T1	KAI4734093.1	65.363	2894281	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium sp. EXF-12298
XANPAOZ2100_002157-T1	KAG9733013.1	65.73	46634	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium melanogenum
XANPAOZ2100_002157-T1	KAH0286536.1	65.363	2831173	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium sp. EXF-3399
XANPAOZ2100_002157-T1	XP_013425700.1	65.363	1043004	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium namibiae
XANPAOZ2100_002157-T1	KAG9820010.1	65.73	46634	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium melanogenum
XANPAOZ2100_002157-T1	KAL2352560.1	68	329879	Ascomycota	Dothideomycetes	NA	Cryomyces antarcticus
XANPAOZ2100_002157-T1	KAK7725701.1	68.715	55169	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeria dothidea
XANPAOZ2100_002157-T1	KAH0155326.1	65.169	46634	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium melanogenum
XANPAOZ2100_002157-T1	KAI4716811.1	65.385	2894284	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium sp. EXF-10727
XANPAOZ2100_002157-T1	KAI4752255.1	65.363	2894282	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium sp. EXF-12344
XANPAOZ2100_002157-T1	MCJ1478053.1	66.857	NA	NA	NA	NA	NA
XANPAOZ2100_002157-T1	KAK5085037.1	68.605	329879	Ascomycota	Dothideomycetes	NA	Cryomyces antarcticus
XANPAOZ2100_002157-T1	XP_037159486.1	73.077	112416	Ascomycota	Lecanoromycetes	Lecanorales	Letharia columbiana
XANPAOZ2100_002157-T1	XP_037150102.1	73.077	560253	Ascomycota	Lecanoromycetes	Lecanorales	Letharia lupina
XANPAOZ2100_002157-T1	KAK5116524.1	68.362	1508187	Ascomycota	Dothideomycetes	Mycosphaerellales	Meristemomyces frigidus
XANPAOZ2100_002157-T1	KAH0156175.1	66.092	46634	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium melanogenum
XANPAOZ2100_002157-T1	KAI4786313.1	65.363	2894279	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium sp. EXF-8845
XANPAOZ2100_002157-T1	XP_007800483.1	69.663	1263415	Ascomycota	Eurotiomycetes	Verrucariales	Endocarpon pusillum
XANPAOZ2100_002157-T1	KIJ64781.1	67.045	994086	Basidiomycota	Agaricomycetes	Boletales	Leucogyrophana pinastri
XANPAOZ2100_002157-T1	XP_018691692.1	69.886	1367422	Ascomycota	Eurotiomycetes	Chaetothyriales	Fonsecaea erecta
XANPAOZ2100_002157-T1	KAH0073969.1	66.667	46634	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium melanogenum
XANPAOZ2100_002157-T1	KAH0176467.1	65.169	46634	Ascomycota	Dothideomycetes	Dothideales	Aureobasidium melanogenum
XANPAOZ2100_002157-T1	MCJ1370489.1	67.797	NA	NA	NA	NA	NA
XANPAOZ2100_002157-T1	KAI4162460.1	68.362	1145322	Ascomycota	Lecanoromycetes	Teloschistales	Letrouitia transgressa
XANPAOZ2100_002157-T1	MCJ1278495.1	69.78	NA	NA	NA	NA	NA
XANPAOZ2100_002157-T1	KAG1732121.1	65.73	48574	Basidiomycota	Agaricomycetes	Boletales	Suillus lakei
XANPAOZ2100_002157-T1	KAK4999747.1	66.286	574655	Ascomycota	Dothideomycetes	Mycosphaerellales	Elasticomyces elasticus
XANPAOZ2100_002157-T1	KAI9811870.1	67.582	1453791	Ascomycota	Candelariomycetes	Candelariales	Pycnora praestabilis
XANPAOZ2100_002157-T1	KAA6409609.1	68	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPAOZ2100_002157-T1	KAK6856356.1	66.486	335852	Ascomycota	Sordariomycetes	Amphisphaeriales	Apiospora arundinis
XANPAOZ2100_002157-T1	XP_013309576.1	69.318	348802	Ascomycota	Eurotiomycetes	Chaetothyriales	Exophiala xenobiotica
XANPAOZ2100_002157-T1	MCJ1404292.1	67.429	NA	NA	NA	NA	NA
XANPAOZ2100_002157-T1	KAG0706593.1	65.714	1912932	Basidiomycota	Agaricomycetes	Boletales	Suillus ampliporus
XANPAOZ2100_002157-T1	XP_041200690.1	64.804	1904413	Basidiomycota	Agaricomycetes	Boletales	Suillus clintonianus
XANPAOZ2100_002157-T1	KAJ8596881.1	64.773	632084	Basidiomycota	Agaricomycetes	Boletales	Rhizopogon salebrosus
